"ko_id"	"SampleID"	"summedLFQ"	"corral"	"Tto"	"sex"
"K02974"	"X980"	0	"C8"	"stress"	"F"
"K02974"	"X981"	0	"C8"	"stress"	"M"
"K02974"	"X982"	0	"C8"	"stress"	"F"
"K02974"	"X983"	0	"C8"	"stress"	"M"
"K02974"	"X984"	0	"C8"	"stress"	"F"
"K02974"	"X985"	0	"C8"	"stress"	"F"
"K02974"	"X986"	0	"C7"	"control"	"F"
"K02974"	"X987"	0	"C7"	"control"	"F"
"K02974"	"X988"	0	"C7"	"control"	"F"
"K02974"	"X989"	0	"C7"	"control"	"M"
"K02974"	"X990"	0	"C7"	"control"	"F"
"K02974"	"X991"	78740.0802350721	"C7"	"control"	"M"
"K02974"	"X992"	0	"C7"	"control"	"M"
"K02974"	"X993"	0	"C7"	"control"	"M"
"K02982"	"X932"	7469377.44480528	"C6"	"stress"	"F"
"K02982"	"X933"	7792890.5541903	"C6"	"stress"	"M"
"K02982"	"X934"	7598486.53089695	"C6"	"stress"	"F"
"K02982"	"X935"	7866581.4479094	"C6"	"stress"	"M"
"K02982"	"X937"	8638451.26409362	"C6"	"stress"	"M"
"K02982"	"X938"	6310489.15750893	"C6"	"stress"	"F"
"K02982"	"X939"	8202364.22550842	"C6"	"stress"	"M"
"K02982"	"X940"	8813980.56576401	"C5"	"control"	"M"
"K02982"	"X941"	8746251.8774907	"C5"	"control"	"F"
"K02982"	"X942"	7945699.28551274	"C5"	"control"	"F"
"K02982"	"X943"	7229249.15773383	"C5"	"control"	"F"
"K02982"	"X944"	8099988.13271725	"C5"	"control"	"M"
"K02982"	"X945"	7823802.61334729	"C5"	"control"	"M"
"K02982"	"X946"	3839374.49133736	"C5"	"control"	"F"
"K02982"	"X947"	8410181.90086394	"C5"	"control"	"M"
"K02982"	"X948"	6678343.64504525	"C4"	"stress"	"M"
"K02982"	"X949"	7880019.62275841	"C4"	"stress"	"F"
"K02982"	"X950"	8590197.20832226	"C4"	"stress"	"M"
"K02982"	"X951"	7171027.83240813	"C4"	"stress"	"F"
"K02982"	"X952"	9420893.48969616	"C4"	"stress"	"M"
"K02982"	"X953"	7421713.46056006	"C4"	"stress"	"M"
"K02982"	"X954"	5480365.15493794	"C4"	"stress"	"F"
"K02982"	"X955"	8476944.75832639	"C3"	"control"	"M"
"K02982"	"X956"	7860379.88700492	"C3"	"control"	"F"
"K02982"	"X957"	8478118.79334196	"C3"	"control"	"F"
"K02982"	"X958"	6751621.53735094	"C3"	"control"	"F"
"K02982"	"X959"	8667604.34383827	"C3"	"control"	"M"
"K02982"	"X960"	6524021.53141597	"C3"	"control"	"M"
"K02982"	"X961"	8500393.61330919	"C3"	"control"	"M"
"K02982"	"X962"	4219225.23225197	"C3"	"control"	"F"
"K02982"	"X963"	8307634.61607127	"C10"	"stress"	"M"
"K02982"	"X964"	6461172.06144375	"C10"	"stress"	"M"
"K02982"	"X965"	5332635.79730827	"C10"	"stress"	"F"
"K02982"	"X966"	6181720.6161724	"C10"	"stress"	"F"
"K02982"	"X967"	4567736.2841027	"C10"	"stress"	"F"
"K02982"	"X968"	3993355.48739041	"C10"	"stress"	"F"
"K02982"	"X969"	4897259.20580766	"C10"	"stress"	"M"
"K02982"	"X970"	5348901.14504254	"C9"	"control"	"F"
"K02982"	"X971"	7289859.6746307	"C9"	"control"	"M"
"K02982"	"X972"	4051269.34551504	"C9"	"control"	"F"
"K02982"	"X973"	1631421.44569058	"C9"	"control"	"F"
"K02982"	"X974"	5339514.15610115	"C9"	"control"	"F"
"K02982"	"X975"	6137632.48209418	"C9"	"control"	"M"
"K02982"	"X976"	1702038.73159817	"C9"	"control"	"M"
"K02982"	"X978"	7741003.58846501	"C8"	"stress"	"M"
"K02982"	"X979"	5830049.04386846	"C8"	"stress"	"M"
"K02982"	"X980"	7773382.79503792	"C8"	"stress"	"F"
"K02982"	"X981"	9015144.56740103	"C8"	"stress"	"M"
"K02982"	"X982"	8039188.76009521	"C8"	"stress"	"F"
"K02982"	"X983"	9676971.2257938	"C8"	"stress"	"M"
"K02982"	"X984"	8304558.59907265	"C8"	"stress"	"F"
"K02982"	"X985"	9114075.82535786	"C8"	"stress"	"F"
"K02982"	"X986"	10050540.9156464	"C7"	"control"	"F"
"K02982"	"X987"	8673374.06464858	"C7"	"control"	"F"
"K02982"	"X988"	7721189.23044886	"C7"	"control"	"F"
"K02982"	"X989"	6276068.97661236	"C7"	"control"	"M"
"K02982"	"X990"	9365400.35413179	"C7"	"control"	"F"
"K02982"	"X991"	7762263.36935206	"C7"	"control"	"M"
"K02982"	"X992"	7539264.32029214	"C7"	"control"	"M"
"K02982"	"X993"	10923366.6190159	"C7"	"control"	"M"
"K02984"	"X932"	24335.5844108232	"C6"	"stress"	"F"
"K02984"	"X933"	0	"C6"	"stress"	"M"
"K02984"	"X934"	27243.1581911388	"C6"	"stress"	"F"
"K02984"	"X935"	0	"C6"	"stress"	"M"
"K02984"	"X937"	0	"C6"	"stress"	"M"
"K02984"	"X938"	0	"C6"	"stress"	"F"
"K02984"	"X939"	49768.7317656224	"C6"	"stress"	"M"
"K02984"	"X940"	38041.0154011428	"C5"	"control"	"M"
"K02984"	"X941"	0	"C5"	"control"	"F"
"K02984"	"X942"	0	"C5"	"control"	"F"
"K02984"	"X943"	24430.9235894755	"C5"	"control"	"F"
"K02984"	"X944"	38869.0459381537	"C5"	"control"	"M"
"K02984"	"X945"	33057.0753499609	"C5"	"control"	"M"
"K02984"	"X946"	0	"C5"	"control"	"F"
"K02984"	"X947"	0	"C5"	"control"	"M"
"K02984"	"X948"	27643.542440379	"C4"	"stress"	"M"
"K02984"	"X949"	24217.5858107359	"C4"	"stress"	"F"
"K02984"	"X950"	0	"C4"	"stress"	"M"
"K02984"	"X951"	0	"C4"	"stress"	"F"
"K02984"	"X952"	0	"C4"	"stress"	"M"
"K02984"	"X953"	98057.6588668342	"C4"	"stress"	"M"
"K02984"	"X954"	0	"C4"	"stress"	"F"
"K02984"	"X955"	52532.3100326209	"C3"	"control"	"M"
"K02984"	"X956"	0	"C3"	"control"	"F"
"K02984"	"X957"	0	"C3"	"control"	"F"
"K02984"	"X958"	113028.074840125	"C3"	"control"	"F"
"K02984"	"X959"	0	"C3"	"control"	"M"
"K02984"	"X960"	27824.3801415903	"C3"	"control"	"M"
"K02984"	"X961"	45557.1375085394	"C3"	"control"	"M"
"K02984"	"X962"	18745.7986414704	"C3"	"control"	"F"
"K02984"	"X963"	0	"C10"	"stress"	"M"
"K02984"	"X964"	0	"C10"	"stress"	"M"
"K02984"	"X965"	0	"C10"	"stress"	"F"
"K02984"	"X966"	0	"C10"	"stress"	"F"
"K02984"	"X967"	0	"C10"	"stress"	"F"
"K02984"	"X968"	93857.888475227	"C10"	"stress"	"F"
"K02984"	"X969"	26102.403352634	"C10"	"stress"	"M"
"K02984"	"X970"	24725.1693076371	"C9"	"control"	"F"
"K02984"	"X971"	18655.8657324651	"C9"	"control"	"M"
"K02984"	"X972"	0	"C9"	"control"	"F"
"K02984"	"X973"	41065.6222810345	"C9"	"control"	"F"
"K02984"	"X974"	0	"C9"	"control"	"F"
"K02984"	"X975"	0	"C9"	"control"	"M"
"K02984"	"X976"	0	"C9"	"control"	"M"
"K02984"	"X978"	0	"C8"	"stress"	"M"
"K02984"	"X979"	0	"C8"	"stress"	"M"
"K02984"	"X980"	0	"C8"	"stress"	"F"
"K02984"	"X981"	0	"C8"	"stress"	"M"
"K02984"	"X982"	0	"C8"	"stress"	"F"
"K02984"	"X983"	0	"C8"	"stress"	"M"
"K02984"	"X984"	0	"C8"	"stress"	"F"
"K02984"	"X985"	0	"C8"	"stress"	"F"
"K02984"	"X986"	0	"C7"	"control"	"F"
"K02984"	"X987"	0	"C7"	"control"	"F"
"K02984"	"X988"	0	"C7"	"control"	"F"
"K02984"	"X989"	39231.311399909	"C7"	"control"	"M"
"K02984"	"X990"	0	"C7"	"control"	"F"
"K02984"	"X991"	96793.8518147403	"C7"	"control"	"M"
"K02984"	"X992"	0	"C7"	"control"	"M"
"K02984"	"X993"	0	"C7"	"control"	"M"
"K02986"	"X932"	6532088.15617552	"C6"	"stress"	"F"
"K02986"	"X933"	6677102.28716091	"C6"	"stress"	"M"
"K02986"	"X934"	5021831.68426785	"C6"	"stress"	"F"
"K02986"	"X935"	5934430.89262559	"C6"	"stress"	"M"
"K02986"	"X937"	7059472.85599042	"C6"	"stress"	"M"
"K02986"	"X938"	5676940.17233597	"C6"	"stress"	"F"
"K02986"	"X939"	5776335.54064424	"C6"	"stress"	"M"
"K02986"	"X940"	6595409.21422813	"C5"	"control"	"M"
"K02986"	"X941"	6120687.14216353	"C5"	"control"	"F"
"K02986"	"X942"	5531626.80624171	"C5"	"control"	"F"
"K02986"	"X943"	5792285.9130127	"C5"	"control"	"F"
"K02986"	"X944"	7372945.40075019	"C5"	"control"	"M"
"K02986"	"X945"	5563045.54728362	"C5"	"control"	"M"
"K02986"	"X946"	2752999.01361807	"C5"	"control"	"F"
"K02986"	"X947"	6105512.49821818	"C5"	"control"	"M"
"K02986"	"X948"	7501433.95069721	"C4"	"stress"	"M"
"K02986"	"X949"	6848380.21634231	"C4"	"stress"	"F"
"K02986"	"X950"	5711796.41098327	"C4"	"stress"	"M"
"K02986"	"X951"	5276466.11387941	"C4"	"stress"	"F"
"K02986"	"X952"	7668196.39181204	"C4"	"stress"	"M"
"K02986"	"X953"	5088897.58105035	"C4"	"stress"	"M"
"K02986"	"X954"	3088039.56733977	"C4"	"stress"	"F"
"K02986"	"X955"	6088168.94320147	"C3"	"control"	"M"
"K02986"	"X956"	6604137.99273179	"C3"	"control"	"F"
"K02986"	"X957"	8697165.69810087	"C3"	"control"	"F"
"K02986"	"X958"	6455622.71470916	"C3"	"control"	"F"
"K02986"	"X959"	6110963.56255615	"C3"	"control"	"M"
"K02986"	"X960"	6462099.05913407	"C3"	"control"	"M"
"K02986"	"X961"	7253419.27860246	"C3"	"control"	"M"
"K02986"	"X962"	3322073.59888434	"C3"	"control"	"F"
"K02986"	"X963"	7231355.38699796	"C10"	"stress"	"M"
"K02986"	"X964"	6000786.1182113	"C10"	"stress"	"M"
"K02986"	"X965"	5024582.2680987	"C10"	"stress"	"F"
"K02986"	"X966"	5462626.76736034	"C10"	"stress"	"F"
"K02986"	"X967"	3676950.7759472	"C10"	"stress"	"F"
"K02986"	"X968"	3352222.59839927	"C10"	"stress"	"F"
"K02986"	"X969"	3898303.58316272	"C10"	"stress"	"M"
"K02986"	"X970"	3811253.82922542	"C9"	"control"	"F"
"K02986"	"X971"	5999160.67600304	"C9"	"control"	"M"
"K02986"	"X972"	3491354.63715178	"C9"	"control"	"F"
"K02986"	"X973"	1548135.77272673	"C9"	"control"	"F"
"K02986"	"X974"	6489970.35373422	"C9"	"control"	"F"
"K02986"	"X975"	6414044.41630262	"C9"	"control"	"M"
"K02986"	"X976"	2360747.56212377	"C9"	"control"	"M"
"K02986"	"X978"	5697872.9844972	"C8"	"stress"	"M"
"K02986"	"X979"	4682475.1055226	"C8"	"stress"	"M"
"K02986"	"X980"	5246968.49601467	"C8"	"stress"	"F"
"K02986"	"X981"	7120824.29052129	"C8"	"stress"	"M"
"K02986"	"X982"	6013523.52695355	"C8"	"stress"	"F"
"K02986"	"X983"	7384498.97246955	"C8"	"stress"	"M"
"K02986"	"X984"	5286227.45574119	"C8"	"stress"	"F"
"K02986"	"X985"	5871328.54325299	"C8"	"stress"	"F"
"K02986"	"X986"	7964530.34653441	"C7"	"control"	"F"
"K02986"	"X987"	6098049.88647786	"C7"	"control"	"F"
"K02986"	"X988"	4977552.1843894	"C7"	"control"	"F"
"K02986"	"X989"	4933640.37573813	"C7"	"control"	"M"
"K02986"	"X990"	6728263.91879303	"C7"	"control"	"F"
"K02986"	"X991"	5304473.5875299	"C7"	"control"	"M"
"K02986"	"X992"	6191881.36781397	"C7"	"control"	"M"
"K02986"	"X993"	8425775.98251689	"C7"	"control"	"M"
"K02987"	"X932"	0	"C6"	"stress"	"F"
"K02987"	"X933"	14762.587726447	"C6"	"stress"	"M"
"K02987"	"X934"	0	"C6"	"stress"	"F"
"K02987"	"X935"	0	"C6"	"stress"	"M"
"K02987"	"X937"	0	"C6"	"stress"	"M"
"K02987"	"X938"	0	"C6"	"stress"	"F"
"K02987"	"X939"	0	"C6"	"stress"	"M"
"K02987"	"X940"	0	"C5"	"control"	"M"
"K02987"	"X941"	0	"C5"	"control"	"F"
"K02987"	"X942"	0	"C5"	"control"	"F"
"K02987"	"X943"	0	"C5"	"control"	"F"
"K02987"	"X944"	0	"C5"	"control"	"M"
"K02987"	"X945"	0	"C5"	"control"	"M"
"K02987"	"X946"	0	"C5"	"control"	"F"
"K02987"	"X947"	0	"C5"	"control"	"M"
"K02987"	"X948"	14796.8313153242	"C4"	"stress"	"M"
"K02987"	"X949"	0	"C4"	"stress"	"F"
"K02987"	"X950"	0	"C4"	"stress"	"M"
"K02987"	"X951"	0	"C4"	"stress"	"F"
"K02987"	"X952"	0	"C4"	"stress"	"M"
"K02987"	"X953"	105351.592754828	"C4"	"stress"	"M"
"K02987"	"X954"	0	"C4"	"stress"	"F"
"K02987"	"X955"	0	"C3"	"control"	"M"
"K02987"	"X956"	0	"C3"	"control"	"F"
"K02987"	"X957"	0	"C3"	"control"	"F"
"K02987"	"X958"	45295.62000818	"C3"	"control"	"F"
"K02987"	"X959"	0	"C3"	"control"	"M"
"K02987"	"X960"	0	"C3"	"control"	"M"
"K02987"	"X961"	67001.9593478216	"C3"	"control"	"M"
"K02987"	"X962"	0	"C3"	"control"	"F"
"K02987"	"X963"	45854.676843004	"C10"	"stress"	"M"
"K02987"	"X964"	0	"C10"	"stress"	"M"
"K02987"	"X965"	0	"C10"	"stress"	"F"
"K02987"	"X966"	0	"C10"	"stress"	"F"
"K02987"	"X967"	0	"C10"	"stress"	"F"
"K02987"	"X968"	36970.955015709	"C10"	"stress"	"F"
"K02987"	"X969"	0	"C10"	"stress"	"M"
"K02987"	"X970"	16465.3754527514	"C9"	"control"	"F"
"K02987"	"X971"	0	"C9"	"control"	"M"
"K02987"	"X972"	0	"C9"	"control"	"F"
"K02987"	"X973"	0	"C9"	"control"	"F"
"K02987"	"X974"	0	"C9"	"control"	"F"
"K02987"	"X975"	0	"C9"	"control"	"M"
"K02987"	"X976"	0	"C9"	"control"	"M"
"K02987"	"X978"	0	"C8"	"stress"	"M"
"K02987"	"X979"	0	"C8"	"stress"	"M"
"K02987"	"X980"	0	"C8"	"stress"	"F"
"K02987"	"X981"	0	"C8"	"stress"	"M"
"K02987"	"X982"	103142.795234639	"C8"	"stress"	"F"
"K02987"	"X983"	0	"C8"	"stress"	"M"
"K02987"	"X984"	0	"C8"	"stress"	"F"
"K02987"	"X985"	27996.8866434109	"C8"	"stress"	"F"
"K02987"	"X986"	27743.0919817748	"C7"	"control"	"F"
"K02987"	"X987"	0	"C7"	"control"	"F"
"K02987"	"X988"	0	"C7"	"control"	"F"
"K02987"	"X989"	88594.3445716126	"C7"	"control"	"M"
"K02987"	"X990"	0	"C7"	"control"	"F"
"K02987"	"X991"	61545.6991059662	"C7"	"control"	"M"
"K02987"	"X992"	60774.5648670971	"C7"	"control"	"M"
"K02987"	"X993"	0	"C7"	"control"	"M"
"K02988"	"X932"	4233413.73659937	"C6"	"stress"	"F"
"K02988"	"X933"	5259882.20319489	"C6"	"stress"	"M"
"K02988"	"X934"	4254704.79953366	"C6"	"stress"	"F"
"K02988"	"X935"	5057573.67656833	"C6"	"stress"	"M"
"K02988"	"X937"	4151043.78799033	"C6"	"stress"	"M"
"K02988"	"X938"	3079309.63703766	"C6"	"stress"	"F"
"K02988"	"X939"	4692343.5347793	"C6"	"stress"	"M"
"K02988"	"X940"	4412233.70966643	"C5"	"control"	"M"
"K02988"	"X941"	5705554.25906724	"C5"	"control"	"F"
"K02988"	"X942"	4656869.86009635	"C5"	"control"	"F"
"K02988"	"X943"	4796093.19906967	"C5"	"control"	"F"
"K02988"	"X944"	4470468.01437659	"C5"	"control"	"M"
"K02988"	"X945"	6637131.79593143	"C5"	"control"	"M"
"K02988"	"X946"	2104932.649363	"C5"	"control"	"F"
"K02988"	"X947"	5352471.77152549	"C5"	"control"	"M"
"K02988"	"X948"	5313653.86412754	"C4"	"stress"	"M"
"K02988"	"X949"	4849593.21251936	"C4"	"stress"	"F"
"K02988"	"X950"	5171000.42962643	"C4"	"stress"	"M"
"K02988"	"X951"	3255785.19857492	"C4"	"stress"	"F"
"K02988"	"X952"	5274224.13244991	"C4"	"stress"	"M"
"K02988"	"X953"	4569480.10246397	"C4"	"stress"	"M"
"K02988"	"X954"	2932608.90364138	"C4"	"stress"	"F"
"K02988"	"X955"	4266447.72795118	"C3"	"control"	"M"
"K02988"	"X956"	4419479.84752948	"C3"	"control"	"F"
"K02988"	"X957"	4834815.84302783	"C3"	"control"	"F"
"K02988"	"X958"	4974227.97706696	"C3"	"control"	"F"
"K02988"	"X959"	3629922.13219128	"C3"	"control"	"M"
"K02988"	"X960"	4682154.66883192	"C3"	"control"	"M"
"K02988"	"X961"	4401638.76132128	"C3"	"control"	"M"
"K02988"	"X962"	3357343.23716051	"C3"	"control"	"F"
"K02988"	"X963"	5932438.05860266	"C10"	"stress"	"M"
"K02988"	"X964"	5318799.65021028	"C10"	"stress"	"M"
"K02988"	"X965"	4464241.67378704	"C10"	"stress"	"F"
"K02988"	"X966"	3897006.66645188	"C10"	"stress"	"F"
"K02988"	"X967"	2841675.49496735	"C10"	"stress"	"F"
"K02988"	"X968"	3218550.20218833	"C10"	"stress"	"F"
"K02988"	"X969"	4044181.83429542	"C10"	"stress"	"M"
"K02988"	"X970"	3685924.14248898	"C9"	"control"	"F"
"K02988"	"X971"	4525144.67377605	"C9"	"control"	"M"
"K02988"	"X972"	2955790.77546551	"C9"	"control"	"F"
"K02988"	"X973"	679983.544262166	"C9"	"control"	"F"
"K02988"	"X974"	4812604.66194091	"C9"	"control"	"F"
"K02988"	"X975"	5237060.38785426	"C9"	"control"	"M"
"K02988"	"X976"	2932166.90279577	"C9"	"control"	"M"
"K02988"	"X978"	5555727.6138572	"C8"	"stress"	"M"
"K02988"	"X979"	4134760.41897736	"C8"	"stress"	"M"
"K02988"	"X980"	5405936.93180223	"C8"	"stress"	"F"
"K02988"	"X981"	6974143.64667696	"C8"	"stress"	"M"
"K02988"	"X982"	6276878.3536367	"C8"	"stress"	"F"
"K02988"	"X983"	4554269.14419118	"C8"	"stress"	"M"
"K02988"	"X984"	4770203.02002961	"C8"	"stress"	"F"
"K02988"	"X985"	5173706.53101076	"C8"	"stress"	"F"
"K02988"	"X986"	4754592.68420121	"C7"	"control"	"F"
"K02988"	"X987"	4324128.90487405	"C7"	"control"	"F"
"K02988"	"X988"	4321427.4804365	"C7"	"control"	"F"
"K02988"	"X989"	3245156.2754901	"C7"	"control"	"M"
"K02988"	"X990"	5067943.4894012	"C7"	"control"	"F"
"K02988"	"X991"	3941225.68208726	"C7"	"control"	"M"
"K02988"	"X992"	5381709.46441092	"C7"	"control"	"M"
"K02988"	"X993"	6977885.76822542	"C7"	"control"	"M"
"K02990"	"X932"	1985740.54811963	"C6"	"stress"	"F"
"K02990"	"X933"	1450218.22856202	"C6"	"stress"	"M"
"K02990"	"X934"	1449363.21289112	"C6"	"stress"	"F"
"K02990"	"X935"	1486483.71155075	"C6"	"stress"	"M"
"K02990"	"X937"	1650951.47246805	"C6"	"stress"	"M"
"K02990"	"X938"	1387595.60479403	"C6"	"stress"	"F"
"K02990"	"X939"	1813572.2315183	"C6"	"stress"	"M"
"K02990"	"X940"	1582185.67575191	"C5"	"control"	"M"
"K02990"	"X941"	1948503.29754552	"C5"	"control"	"F"
"K02990"	"X942"	1721355.88121143	"C5"	"control"	"F"
"K02990"	"X943"	1264125.7825311	"C5"	"control"	"F"
"K02990"	"X944"	1823741.74613798	"C5"	"control"	"M"
"K02990"	"X945"	1527508.77653271	"C5"	"control"	"M"
"K02990"	"X946"	820955.995149288	"C5"	"control"	"F"
"K02990"	"X947"	1645807.58999207	"C5"	"control"	"M"
"K02990"	"X948"	1867133.56088153	"C4"	"stress"	"M"
"K02990"	"X949"	1860974.39395358	"C4"	"stress"	"F"
"K02990"	"X950"	1597583.04895099	"C4"	"stress"	"M"
"K02990"	"X951"	1415849.34995488	"C4"	"stress"	"F"
"K02990"	"X952"	1859098.66459711	"C4"	"stress"	"M"
"K02990"	"X953"	1392243.29737613	"C4"	"stress"	"M"
"K02990"	"X954"	618191.883218852	"C4"	"stress"	"F"
"K02990"	"X955"	1662586.41828523	"C3"	"control"	"M"
"K02990"	"X956"	1780932.8594748	"C3"	"control"	"F"
"K02990"	"X957"	1612039.54125848	"C3"	"control"	"F"
"K02990"	"X958"	1308470.52373726	"C3"	"control"	"F"
"K02990"	"X959"	1447614.41767051	"C3"	"control"	"M"
"K02990"	"X960"	1792467.02879401	"C3"	"control"	"M"
"K02990"	"X961"	1832192.30770924	"C3"	"control"	"M"
"K02990"	"X962"	1054514.54122776	"C3"	"control"	"F"
"K02990"	"X963"	1811400.5472497	"C10"	"stress"	"M"
"K02990"	"X964"	1332507.27427285	"C10"	"stress"	"M"
"K02990"	"X965"	1390667.00622404	"C10"	"stress"	"F"
"K02990"	"X966"	1079794.80525178	"C10"	"stress"	"F"
"K02990"	"X967"	1092566.6257293	"C10"	"stress"	"F"
"K02990"	"X968"	1337014.09184577	"C10"	"stress"	"F"
"K02990"	"X969"	884331.364520266	"C10"	"stress"	"M"
"K02990"	"X970"	1126902.09221826	"C9"	"control"	"F"
"K02990"	"X971"	1372963.41020977	"C9"	"control"	"M"
"K02990"	"X972"	829709.037421749	"C9"	"control"	"F"
"K02990"	"X973"	366969.546624138	"C9"	"control"	"F"
"K02990"	"X974"	1929689.00818463	"C9"	"control"	"F"
"K02990"	"X975"	1691144.04678383	"C9"	"control"	"M"
"K02990"	"X976"	115576.6807264	"C9"	"control"	"M"
"K02990"	"X978"	1783449.80810361	"C8"	"stress"	"M"
"K02990"	"X979"	1724969.776812	"C8"	"stress"	"M"
"K02990"	"X980"	1920905.89963656	"C8"	"stress"	"F"
"K02990"	"X981"	2148307.38016529	"C8"	"stress"	"M"
"K02990"	"X982"	2100947.87919408	"C8"	"stress"	"F"
"K02990"	"X983"	2080489.05005151	"C8"	"stress"	"M"
"K02990"	"X984"	2170649.57181823	"C8"	"stress"	"F"
"K02990"	"X985"	1912890.00147391	"C8"	"stress"	"F"
"K02990"	"X986"	2286595.94046087	"C7"	"control"	"F"
"K02990"	"X987"	1614744.05492389	"C7"	"control"	"F"
"K02990"	"X988"	1301204.98787391	"C7"	"control"	"F"
"K02990"	"X989"	1723677.87222569	"C7"	"control"	"M"
"K02990"	"X990"	2004030.41698769	"C7"	"control"	"F"
"K02990"	"X991"	1953945.82478066	"C7"	"control"	"M"
"K02990"	"X992"	1688086.83802047	"C7"	"control"	"M"
"K02990"	"X993"	2243124.8624309	"C7"	"control"	"M"
"K02991"	"X932"	0	"C6"	"stress"	"F"
"K02991"	"X933"	0	"C6"	"stress"	"M"
"K02991"	"X934"	0	"C6"	"stress"	"F"
"K02991"	"X935"	0	"C6"	"stress"	"M"
"K02991"	"X937"	0	"C6"	"stress"	"M"
"K02991"	"X938"	0	"C6"	"stress"	"F"
"K02991"	"X939"	58090.5340362525	"C6"	"stress"	"M"
"K02991"	"X940"	0	"C5"	"control"	"M"
"K02991"	"X941"	0	"C5"	"control"	"F"
"K02991"	"X942"	0	"C5"	"control"	"F"
"K02991"	"X943"	0	"C5"	"control"	"F"
"K02991"	"X944"	24577.6629733773	"C5"	"control"	"M"
"K02991"	"X945"	0	"C5"	"control"	"M"
"K02991"	"X946"	0	"C5"	"control"	"F"
"K02991"	"X947"	0	"C5"	"control"	"M"
"K02991"	"X948"	0	"C4"	"stress"	"M"
"K02991"	"X949"	0	"C4"	"stress"	"F"
"K02991"	"X950"	0	"C4"	"stress"	"M"
"K02991"	"X951"	0	"C4"	"stress"	"F"
"K02991"	"X952"	0	"C4"	"stress"	"M"
"K02991"	"X953"	62247.8105544334	"C4"	"stress"	"M"
"K02991"	"X954"	0	"C4"	"stress"	"F"
"K02991"	"X955"	0	"C3"	"control"	"M"
"K02991"	"X956"	0	"C3"	"control"	"F"
"K02991"	"X957"	0	"C3"	"control"	"F"
"K02991"	"X958"	0	"C3"	"control"	"F"
"K02991"	"X959"	0	"C3"	"control"	"M"
"K02991"	"X960"	0	"C3"	"control"	"M"
"K02991"	"X961"	56351.3171850429	"C3"	"control"	"M"
"K02991"	"X962"	0	"C3"	"control"	"F"
"K02991"	"X963"	0	"C10"	"stress"	"M"
"K02991"	"X964"	0	"C10"	"stress"	"M"
"K02991"	"X965"	0	"C10"	"stress"	"F"
"K02991"	"X966"	0	"C10"	"stress"	"F"
"K02991"	"X967"	0	"C10"	"stress"	"F"
"K02991"	"X968"	0	"C10"	"stress"	"F"
"K02991"	"X969"	0	"C10"	"stress"	"M"
"K02991"	"X970"	0	"C9"	"control"	"F"
"K02991"	"X971"	0	"C9"	"control"	"M"
"K02991"	"X972"	0	"C9"	"control"	"F"
"K02991"	"X973"	0	"C9"	"control"	"F"
"K02991"	"X974"	0	"C9"	"control"	"F"
"K02991"	"X975"	0	"C9"	"control"	"M"
"K02991"	"X976"	0	"C9"	"control"	"M"
"K02991"	"X978"	0	"C8"	"stress"	"M"
"K02991"	"X979"	24110.5486720209	"C8"	"stress"	"M"
"K02991"	"X980"	0	"C8"	"stress"	"F"
"K02991"	"X981"	0	"C8"	"stress"	"M"
"K02991"	"X982"	0	"C8"	"stress"	"F"
"K02991"	"X983"	0	"C8"	"stress"	"M"
"K02991"	"X984"	0	"C8"	"stress"	"F"
"K02991"	"X985"	0	"C8"	"stress"	"F"
"K02991"	"X986"	0	"C7"	"control"	"F"
"K02991"	"X987"	0	"C7"	"control"	"F"
"K02991"	"X988"	0	"C7"	"control"	"F"
"K02991"	"X989"	0	"C7"	"control"	"M"
"K02991"	"X990"	0	"C7"	"control"	"F"
"K02991"	"X991"	33054.1473198448	"C7"	"control"	"M"
"K02991"	"X992"	0	"C7"	"control"	"M"
"K02991"	"X993"	0	"C7"	"control"	"M"
"K02992"	"X932"	4231450.31387451	"C6"	"stress"	"F"
"K02992"	"X933"	4234911.94645699	"C6"	"stress"	"M"
"K02992"	"X934"	3409916.63079934	"C6"	"stress"	"F"
"K02992"	"X935"	3904405.32369121	"C6"	"stress"	"M"
"K02992"	"X937"	5399585.48055443	"C6"	"stress"	"M"
"K02992"	"X938"	3314151.67386476	"C6"	"stress"	"F"
"K02992"	"X939"	3847116.75994469	"C6"	"stress"	"M"
"K02992"	"X940"	4360743.48809536	"C5"	"control"	"M"
"K02992"	"X941"	3270352.93328549	"C5"	"control"	"F"
"K02992"	"X942"	2919015.13000195	"C5"	"control"	"F"
"K02992"	"X943"	2922747.22959732	"C5"	"control"	"F"
"K02992"	"X944"	4750442.74726574	"C5"	"control"	"M"
"K02992"	"X945"	3206372.16199036	"C5"	"control"	"M"
"K02992"	"X946"	1351507.25332344	"C5"	"control"	"F"
"K02992"	"X947"	3503445.23299327	"C5"	"control"	"M"
"K02992"	"X948"	3794396.11983403	"C4"	"stress"	"M"
"K02992"	"X949"	4242667.22725705	"C4"	"stress"	"F"
"K02992"	"X950"	3512670.96487971	"C4"	"stress"	"M"
"K02992"	"X951"	3930781.46144336	"C4"	"stress"	"F"
"K02992"	"X952"	4978299.30770006	"C4"	"stress"	"M"
"K02992"	"X953"	3838195.17197499	"C4"	"stress"	"M"
"K02992"	"X954"	2189117.9335095	"C4"	"stress"	"F"
"K02992"	"X955"	3265089.05420664	"C3"	"control"	"M"
"K02992"	"X956"	4719565.91747377	"C3"	"control"	"F"
