code_protein	Protein	Association	Loading_Value	Description	comp1	comp2	comp3
P41518	group7_bins.369_contig_6534208_3	control	-0.0269967641507417	rank: C;fructose-bisphosphate aldolase, class II [EC:4.1.2.13] (db=kegg)	-0.0269967641507417	-0.0317107538163977	-0.0289193398760636
P15106	991_SemiBin_141_contig_1443098_10	control	-0.026996280493712	rank: D;Protein of unknown function DUF58 [PF01882.23] (db=pfam)	-0.026996280493712	-0.0360861982431846	0.0317245321247348
P22657	MEGAHIT-MetaBAT2-S950.5_contig_1514505_9	stress	0.0269573333840607	rank: C;N-carbamoylputrescine amidase [EC:3.5.1.53] (db=kegg)	0.0269573333840607	-0.0417648779336202	0.0318047507986059
P5867	953_SemiBin_322_contig_357600_27	control	-0.0269314779296605	rank: C;xylose isomerase [EC:5.3.1.5] (db=kegg)	-0.0269314779296605	-0.0204877986391059	0.0407602530786148
P30414	MEGAHIT-MetaBAT2-S967.229_contig_6869559_6	stress	0.0269196335443646	rank: C;methyl-accepting chemotaxis protein (db=kegg)	0.0269196335443646	-0.0477443318796628	-0.00688576162506813
P30500	MEGAHIT-MetaBAT2-S967.229_contig_6869586_29	stress	0.0268934937786319	rank: C;succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18] (db=kegg)	0.0268934937786319	-0.028771799926425	0.0200593240047813
P16302	MEGAHIT-MetaBAT2-S932.114_contig_6341919_11	control	-0.0268792641252135	rank: C;starch-binding outer membrane protein, SusD/RagB family (db=kegg)	-0.0268792641252135	-0.0251133371290098	0.0259703831217257
P14426	987_SemiBin_26_contig_1253934_32	control	-0.0268622700976761	rank: C;maltose transport system substrate-binding protein (db=kegg)	-0.0268622700976761	-0.023040134839688	0.0101557228208098
P15215	991_SemiBin_141_contig_1443156_30	control	-0.0268620792204783	rank: C;aspartate--ammonia ligase [EC:6.3.1.1] (db=kegg)	-0.0268620792204783	-0.0383467409434791	0.019721139455916
P30003	MEGAHIT-MetaBAT2-S966.75_contig_3756057_3	control	-0.0268227966175384	rank: E	-0.0268227966175384	-0.044400717835213	-0.0137169921794205
P33380	MEGAHIT-MetaBAT2-S973.219_contig_4980376_25	control	-0.0268126470962474	rank: C;small subunit ribosomal protein S2 (db=kegg)	-0.0268126470962474	0.0236266367345356	-0.0257617197341841
P30558	MEGAHIT-MetaBAT2-S967.229_contig_6869603_2	stress	0.0267626946743804	rank: C;seryl-tRNA synthetase [EC:6.1.1.11] (db=kegg)	0.0267626946743804	-0.0372407788689748	0.0405462861385288
P6487	956_SemiBin_137_contig_428277_4	stress	0.0267131368313788	rank: D;Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain [PF02800.25];Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain [PF00044.29] (db=pfam)	0.0267131368313788	-0.0104881835105834	0.0423270743147873
P15753	992_SemiBin_233_contig_1712880_44	stress	0.0266904453225535	rank: C;modulator of FtsH protease HflK (db=kegg)	0.0266904453225535	-0.000297707604932831	-0.0668776806950045
P20258	MEGAHIT-MetaBAT2-S945.152_contig_4851776_12	stress	0.0266732468221156	rank: C;diphosphate-dependent phosphofructokinase [EC:2.7.1.90] (db=kegg)	0.0266732468221156	0.0314035243559131	0.048684106381469
P32329	MEGAHIT-MetaBAT2-S972.40_contig_3573244_1	control	-0.0266646153067442	rank: D;Bacterial extracellular solute-binding proteins, family 5 Middle [PF00496.27] (db=pfam)	-0.0266646153067442	0.0135995447289055	0.0428453591641949
P12436	981_SemiBin_432_contig_5057926_12	stress	0.026663501330527	rank: D;Nickel-dependent hydrogenase [PF00374.24] (db=pfam)	0.026663501330527	0.033910907668338	-0.00728198058007246
P34004	MEGAHIT-MetaBAT2-S975.132_contig_1872232_4	stress	0.0266574943997043	rank: C;5-methyltetrahydrofolate corrinoid/iron sulfur protein methyltransferase [EC:2.1.1.258] (db=kegg)	0.0266574943997043	0.0130912441043067	-0.0576071438544546
P17777	MEGAHIT-MetaBAT2-S935.60_contig_5798583_5	control	-0.0265603731338949	rank: C;AMP-polyphosphate phosphotransferase [EC:2.7.4.33] (db=kegg)	-0.0265603731338949	-0.0225751826379997	0.048141305968652
P27346	MEGAHIT-MetaBAT2-S960.200_contig_236421_1	control	-0.0265454946330621	rank: D;ABC transporter [PF00005.32] (db=pfam)	-0.0265454946330621	-0.0279706273967011	-0.0278631733561345
P15481	992_SemiBin_233_contig_1712820_82	stress	0.026537240905734	rank: D;Serine aminopeptidase, S33 [PF12146.13];Prolyl oligopeptidase family [PF00326.26] (db=pfam)	0.026537240905734	-0.0333143105959653	-0.0493313377364932
P40407	group4_bins.25_contig_1062601_2	stress	0.0265356027959992	rank: C;starch-binding outer membrane protein, SusD/RagB family (db=kegg)	0.0265356027959992	-0.0384968054645621	0.0274167688720062
P18417	MEGAHIT-MetaBAT2-S938.116_contig_4254445_3	control	-0.0265196700897634	rank: C;starch-binding outer membrane protein, SusD/RagB family (db=kegg)	-0.0265196700897634	-0.0388970544003005	-0.0163695295267085
P25351	MEGAHIT-MetaBAT2-S955.226_contig_2978259_13	stress	0.0265111906334521	rank: D;Family of unknown function (DUF5723) [PF18990.5] (db=pfam)	0.0265111906334521	-0.0362908898096523	0.00267938993204651
P31445	MEGAHIT-MetaBAT2-S968.241_contig_1689116_10	control	-0.0265024307523759	rank: C;TonB-dependent starch-binding outer membrane protein SusC (db=kegg)	-0.0265024307523759	-0.0479055971778939	-0.0170880664884256
P797	932_SemiBin_237_contig_3195460_38	control	-0.0265009566660723	rank: C;large subunit ribosomal protein L5 (db=kegg)	-0.0265009566660723	-0.0300483912356935	-0.0196392956049607
P34725	MEGAHIT-MetaBAT2-S976.28_contig_4500995_15	control	-0.0264670739036964	rank: D;Outer membrane lipoprotein [PF13525.11] (db=pfam)	-0.0264670739036964	-0.0384920984258562	0.00818227095469836
P13933	983_SemiBin_75_contig_6648040_2	stress	0.0264616247245395	rank: C;large subunit ribosomal protein L20 (db=kegg)	0.0264616247245395	-0.0340715652226361	1.09914346261406e-05
P37453	MEGAHIT-MetaBAT2-S986.76_contig_2124180_2	control	-0.0264560518562451	rank: C;glucose-1-phosphate adenylyltransferase [EC:2.7.7.27] (db=kegg)	-0.0264560518562451	-0.0266174603106482	0.0224693682777882
P41769	group7_bins.426_contig_3875225_75	stress	0.0264495773488783	rank: C;rubrerythrin (db=kegg)	0.0264495773488783	0.0363383352038811	-0.0182025579337566
P24493	MEGAHIT-MetaBAT2-S952.67_contig_6640618_16	control	-0.0264389040585926	rank: C;small subunit ribosomal protein S1 (db=kegg)	-0.0264389040585926	-0.00986028739379295	0.0376571671552826
P19087	MEGAHIT-MetaBAT2-S942.153_contig_5812326_9	control	-0.0264211092445492	rank: C;F-type H+-transporting ATPase subunit c (db=kegg)	-0.0264211092445492	0.0413062751058671	-0.0196631340228698
P15716	992_SemiBin_233_contig_1712878_67	stress	0.0264131139581177	rank: C;small subunit ribosomal protein S3 (db=kegg)	0.0264131139581177	-0.0306169343960795	-0.080131704398095
P35994	MEGAHIT-MetaBAT2-S981.154_contig_1630365_3	control	-0.0263975515191198	rank: C;starch-binding outer membrane protein, SusD/RagB family (db=kegg)	-0.0263975515191198	0.0460505570249373	-0.0495976998160353
P19946	MEGAHIT-MetaBAT2-S945.135_contig_4381791_18	control	-0.026333496075125	rank: C;biopolymer transport protein ExbB (db=kegg)	-0.026333496075125	0.0321604138790885	-0.0391174214915692
P18151	MEGAHIT-MetaBAT2-S937.179_contig_2343803_3	stress	0.0263237136537586	rank: C;phosphomethylpyrimidine synthase [EC:4.1.99.17] (db=kegg)	0.0263237136537586	-0.0406367084863558	0.0195030263295106
P27223	MEGAHIT-MetaBAT2-S960.192_contig_80439_5	control	-0.0263146048074883	rank: D;YtxH-like protein [PF12732.12] (db=pfam)	-0.0263146048074883	-0.00332900349902915	0.0541772671951015
P34052	MEGAHIT-MetaBAT2-S975.132_contig_1872249_29	stress	0.0262581716122746	rank: C;small subunit ribosomal protein S10 (db=kegg)	0.0262581716122746	0.0388257192786505	0.0165494058504973
P35501	MEGAHIT-MetaBAT2-S980.38_contig_100617_1	stress	0.026219817463106	rank: D;S-layer homology domain [PF00395.25] (db=pfam)	0.026219817463106	-0.0308873202955707	-0.0363860829144531
P26021	MEGAHIT-MetaBAT2-S957.57_contig_338293_14	stress	0.0262181258940423	rank: C;multidrug efflux pump (db=kegg)	0.0262181258940423	-0.0459863029868568	0.0243246138397611
P14145	986_SemiBin_101_contig_4257366_7	control	-0.0261545156158064	rank: C;large subunit ribosomal protein L1 (db=kegg)	-0.0261545156158064	-0.0281697199756275	-0.00196151412251556
P35980	MEGAHIT-MetaBAT2-S981.154_contig_1630341_6	control	-0.0261355253626851	rank: D;TonB dependent receptor-like, beta-barrel [PF00593.29] (db=pfam)	-0.0261355253626851	0.0452021684083619	-0.0486687645126084
P35219	MEGAHIT-MetaBAT2-S979.51_contig_4518126_1	control	-0.0261254134093744	rank: C;pyruvate, orthophosphate dikinase [EC:2.7.9.1] (db=kegg)	-0.0261254134093744	-0.0479998222873335	0.0267705924535864
P23624	MEGAHIT-MetaBAT2-S950.5_contig_1514881_13	stress	0.026119946303559	rank: C;H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.1.1.11 7.2.1.2] (db=kegg)	0.026119946303559	-0.0520663376914008	0.0341564889118664
P15660	992_SemiBin_233_contig_1712877_16	stress	0.026079633069678	rank: D;4Fe-4S dicluster domain [PF13187.11];4Fe-4S dicluster domain [PF12838.12];4Fe-4S dicluster domain [PF13534.11];4Fe-4S dicluster domain [PF13237.11];4Fe-4S dicluster domain [PF13183.11];4Fe-4S dicluster domain [PF14697.11];2Fe-2S iron-sulfur cluster binding domain [PF13510.11] (db=pfam)	0.026079633069678	0.00157011558621473	-0.0473291394625997
P877	932_SemiBin_237_contig_3195473_39	control	-0.026070978315218	rank: C;malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40] (db=kegg)	-0.026070978315218	-0.0455210374715531	-0.0384958996413563
P31864	MEGAHIT-MetaBAT2-S970.191_contig_2451121_6	control	-0.0260698488737949	rank: C;glucosamine-6-phosphate deaminase [EC:3.5.99.6] (db=kegg)	-0.0260698488737949	-0.00522618778847947	-0.0373780717072015
P24044	MEGAHIT-MetaBAT2-S951.173_contig_4789081_6	stress	0.0260694510327333	rank: D;Cytidylate kinase-like family [PF13189.11] (db=pfam)	0.0260694510327333	-0.0658210800186075	0.00690868953720875
P20466	MEGAHIT-MetaBAT2-S945.92_contig_5403103_12	stress	0.0260033071456406	rank: C;myo-inositol-1-phosphate synthase [EC:5.5.1.4] (db=kegg)	0.0260033071456406	0.0043301648479191	0.0482958511354537
P35257	MEGAHIT-MetaBAT2-S979.62_contig_5177299_5	stress	0.0259633690500006	rank: C;pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-] (db=kegg)	0.0259633690500006	-0.0448911346203341	0.0323439060567511
P15830	992_SemiBin_233_contig_1712897_40	stress	0.0259604199436361	rank: C;methyl-accepting chemotaxis protein (db=kegg)	0.0259604199436361	-0.034860977342989	-0.0683172430691565
P16898	MEGAHIT-MetaBAT2-S932.72_contig_1470636_8	stress	0.0259496997280175	rank: C;CO dehydrogenase maturation factor (db=kegg)	0.0259496997280175	-0.0353147836986283	0.0397142499553456
P9088	966_SemiBin_91_contig_5159129_2	stress	0.0259313005692615	rank: C;starch-binding outer membrane protein, SusD/RagB family (db=kegg)	0.0259313005692615	0.0280639550784761	-0.0331072401458044
P19292	MEGAHIT-MetaBAT2-S942.31_contig_2233007_22	control	-0.0259161350702182	rank: C;multiple sugar transport system ATP-binding protein [EC:7.5.2.-] (db=kegg)	-0.0259161350702182	-0.00449249113684864	-0.0557116159712336
P41348	group7_bins.231_contig_891281_1	stress	0.0258900909132459	rank: C;asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4] (db=kegg)	0.0258900909132459	-0.0484893179047647	0.0325379751960589
P36057	MEGAHIT-MetaBAT2-S981.154_contig_1630444_5	control	-0.0258276835699088	rank: D;Starch-binding associating with outer membrane [PF12771.12];Susd and RagB outer membrane lipoprotein [PF12741.12] (db=pfam)	-0.0258276835699088	0.0496992666842084	-0.0384781549606243
P33864	MEGAHIT-MetaBAT2-S975.132_contig_1872191_37	stress	0.0258116190436998	rank: C;trigger factor (db=kegg)	0.0258116190436998	0.0441250380775279	0.00628854710533468
P15694	992_SemiBin_233_contig_1712878_13	stress	0.0258060096842228	rank: E	0.0258060096842228	-0.031034412793699	-0.0550903619970341
P22787	MEGAHIT-MetaBAT2-S950.5_contig_1514564_4	stress	0.0257869862185479	rank: D;AAA domain, putative AbiEii toxin, Type IV TA system [PF13304.11];AAA ATPase domain [PF13175.11];RecF/RecN/SMC N terminal domain [PF02463.24] (db=pfam)	0.0257869862185479	-0.0395463337482061	0.0187639060701778
P20688	MEGAHIT-MetaBAT2-S945.93_contig_4661436_21	control	-0.0257778668984151	rank: C;2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11] (db=kegg)	-0.0257778668984151	0.00952032664911312	-0.0511267140854008
P14440	987_SemiBin_26_contig_1253955_35	control	-0.0257738736400685	rank: C;large subunit ribosomal protein L4 (db=kegg)	-0.0257738736400685	-0.04922582540646	0.0107227508450829
P6085	954_SemiBin_221_contig_1002593_5	control	-0.0257451866109854	rank: D;MaoC like domain [PF01575.24] (db=pfam)	-0.0257451866109854	-0.0426501309865695	0.00149207601277059
P35255	MEGAHIT-MetaBAT2-S979.62_contig_5177298_12	stress	0.0257163021366953	rank: C;peptide/nickel transport system substrate-binding protein (db=kegg)	0.0257163021366953	-0.0187720531288802	0.0509493846100384
P23240	MEGAHIT-MetaBAT2-S950.5_contig_1514744_6	control	-0.0256989234238064	rank: C;peptidoglycan lytic transglycosylase D [EC:4.2.2.29] (db=kegg)	-0.0256989234238064	-0.0517807366626708	-0.002174250543464
P31698	MEGAHIT-MetaBAT2-S970.119_contig_4140913_3	control	-0.0256477701621042	rank: D;CarboxypepD_reg-like domain [PF13715.11] (db=pfam)	-0.0256477701621042	0.0170123489019731	-0.0475973481056473
P27068	MEGAHIT-MetaBAT2-S960.192_contig_80418_5	control	-0.0256414383939961	rank: E	-0.0256414383939961	-0.0393474494149165	0.0123222235899086
P30495	MEGAHIT-MetaBAT2-S967.229_contig_6869586_13	stress	0.0256219612269921	rank: C;galactofuranose transport system ATP-binding protein [EC:7.5.2.9] (db=kegg)	0.0256219612269921	-0.0410439534173056	0.0124081547269349
P6841	957_SemiBin_50_contig_4168112_6	stress	0.0255704303531506	rank: D;Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain [PF02800.25];Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain [PF00044.29] (db=pfam)	0.0255704303531506	-0.0513168356338946	0.00793446563044145
P30860	MEGAHIT-MetaBAT2-S967.229_contig_6869679_22	stress	0.0255603205071201	rank: C;enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9] (db=kegg)	0.0255603205071201	-0.0359856126754073	0.0212028548733424
P9430	967_SemiBin_89_contig_4060565_2	stress	0.025531768737092	rank: C;alanyl-tRNA synthetase [EC:6.1.1.7] (db=kegg)	0.025531768737092	0.00512650161086789	0.0517393195808729
P29653	MEGAHIT-MetaBAT2-S966.102_contig_6246609_31	stress	0.0255003252266853	rank: C;basic membrane protein A and related proteins (db=kegg)	0.0255003252266853	0.034099210161403	-0.0159977976511848
P30487	MEGAHIT-MetaBAT2-S967.229_contig_6869583_6	stress	0.0254975101327497	rank: C;uridine phosphorylase [EC:2.4.2.3] (db=kegg)	0.0254975101327497	-0.053459358359118	0.0097324847775331
P25033	MEGAHIT-MetaBAT2-S954.74_contig_2630208_5	stress	0.0254798971434136	rank: C;glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12] (db=kegg)	0.0254798971434136	0.0276489408579232	-0.028474806957571
P29773	MEGAHIT-MetaBAT2-S966.102_contig_6246746_10	stress	0.0254578605281309	rank: E	0.0254578605281309	0.0395273517143715	0.0124162412859343
P15427	991_SemiBin_80_contig_6238800_2	control	-0.0254451605278014	rank: C;small subunit ribosomal protein S2 (db=kegg)	-0.0254451605278014	-0.0427648578638724	-0.023474433056741
P23303	MEGAHIT-MetaBAT2-S950.5_contig_1514758_7	stress	0.0254379674507655	rank: D;B3/4 domain [PF03483.22] (db=pfam)	0.0254379674507655	-0.0526233814492034	-0.00388709638985936
P2854	944_SemiBin_44_contig_4820437_9	stress	0.0254270296319516	rank: C;aspartyl-tRNA synthetase [EC:6.1.1.12] (db=kegg)	0.0254270296319516	0.0397741993794557	0.0080164292939788
P23096	MEGAHIT-MetaBAT2-S950.5_contig_1514690_5	stress	0.0253611797085168	rank: C;glutathione peroxidase [EC:1.11.1.9] (db=kegg)	0.0253611797085168	-0.0393885677766429	0.0210896372841174
P30912	MEGAHIT-MetaBAT2-S967.229_contig_6869686_21	stress	0.0253332421889687	rank: C;methyl-accepting chemotaxis protein (db=kegg)	0.0253332421889687	-0.0393726564070691	0.00720528786011854
P6301	955_SemiBin_256_contig_4164731_9	control	-0.025331848457743	rank: C;flagellin (db=kegg)	-0.025331848457743	0.0224908651685063	-0.055775008278616
P18660	MEGAHIT-MetaBAT2-S938.190_contig_1791459_24	stress	0.0253248148867216	rank: C;raffinose/stachyose/melibiose transport system substrate-binding protein (db=kegg)	0.0253248148867216	-0.0367835570912127	-0.0147338833668083
P12376	981_SemiBin_196_contig_5051794_54	stress	0.0252810095305849	rank: C;multiple sugar transport system ATP-binding protein [EC:7.5.2.-] (db=kegg)	0.0252810095305849	0.0368351725343828	-0.0339737863570369
P30824	MEGAHIT-MetaBAT2-S967.229_contig_6869671_1	stress	0.0252626079399176	rank: C;transketolase [EC:2.2.1.1] (db=kegg)	0.0252626079399176	-0.0354210598225544	0.0160109091346445
P213	932_SemiBin_153_contig_6137021_2	stress	0.0252423619187859	rank: D;Iron-containing alcohol dehydrogenase [PF00465.24];Iron-containing alcohol dehydrogenase [PF13685.11] (db=pfam)	0.0252423619187859	-0.0353502249376605	0.0291493814033609
P30874	MEGAHIT-MetaBAT2-S967.229_contig_6869679_6	stress	0.0251510942028782	rank: C;elongation factor Ts (db=kegg)	0.0251510942028782	-0.0350006727184418	0.0165894357170784
P11014	973_SemiBin_307_contig_3160953_4	stress	0.0251437630313041	rank: C;pyruvate, orthophosphate dikinase [EC:2.7.9.1] (db=kegg)	0.0251437630313041	0.0248896676792231	-0.0299399065595243
P34391	MEGAHIT-MetaBAT2-S976.24_contig_3668768_12	stress	0.0250867816348372	rank: E	0.0250867816348372	0.0390749832408576	0.00308042267828334
P30301	MEGAHIT-MetaBAT2-S967.21_contig_2745131_12	stress	0.0250829468492762	rank: C;phosphoserine aminotransferase [EC:2.6.1.52] (db=kegg)	0.0250829468492762	-0.0262066137810791	-0.0420471638773967
P24842	MEGAHIT-MetaBAT2-S953.167_contig_3003302_74	stress	0.0250789241094034	rank: C;acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245] (db=kegg)	0.0250789241094034	-0.0310396771724268	0.0337892922938699
P15821	992_SemiBin_233_contig_1712893_8	stress	0.0250033675904743	rank: D;Bacterial extracellular solute-binding protein [PF13416.11];Bacterial extracellular solute-binding protein [PF13343.11] (db=pfam)	0.0250033675904743	-0.0369721159783018	-0.0686909246286298
P15356	991_SemiBin_49_contig_4970623_20	stress	0.0249871179620453	rank: C;triosephosphate isomerase (TIM) [EC:5.3.1.1] (db=kegg)	0.0249871179620453	-0.000331589066120261	-0.0819224986213651
P7006	958_SemiBin_114_contig_1436000_3	stress	0.0249440584998285	rank: C;flagellar hook protein FlgE (db=kegg)	0.0249440584998285	0.0245016422865594	-0.065035707323505
P23293	MEGAHIT-MetaBAT2-S950.5_contig_1514758_1	stress	0.0249300663417006	rank: E	0.0249300663417006	-0.0410518033449011	-0.00266427800046391
P20070	MEGAHIT-MetaBAT2-S945.141_contig_5189751_6	control	-0.0248864614406867	rank: C;biopolymer transport protein ExbD (db=kegg)	-0.0248864614406867	-0.0355168848725177	0.0369039249824662
P22878	MEGAHIT-MetaBAT2-S950.5_contig_1514595_19	stress	0.0248668552358329	rank: C;ACT domain-containing protein (db=kegg)	0.0248668552358329	-0.0429583429922869	0.0182712567296857
P40038	group4_bins.141_contig_3115409_4	stress	0.0248273351027283	rank: C;dipeptidase [EC:3.4.-.-] (db=kegg)	0.0248273351027283	-0.0312523485976145	0.0348163529883628
P19596	MEGAHIT-MetaBAT2-S944.84_contig_2211440_2	control	-0.0247652837648157	rank: C;small subunit ribosomal protein S7 (db=kegg)	-0.0247652837648157	-0.0502773044196607	-0.0165397953353216
P4253	947_SemiBin_8_contig_4470284_1	stress	0.0247144317244605	rank: D;Fumarate reductase flavoprotein C-term [PF02910.25] (db=pfam)	0.0247144317244605	0.0017507891188868	-0.0617924151825837
P28147	MEGAHIT-MetaBAT2-S962.24_contig_2292150_13	stress	0.0246449132520252	rank: C;putative tryptophan/tyrosine transport system substrate-binding protein (db=kegg)	0.0246449132520252	0.0665099263692734	0.0346686324466744
P15604	992_SemiBin_233_contig_1712864_11	stress	0.0246445768921072	rank: C;gliding motility-associatede transport system auxiliary component (db=kegg)	0.0246445768921072	-0.0482146006065796	-0.0667822993930987
P15652	992_SemiBin_233_contig_1712877_12	stress	0.0246426144339139	rank: C;F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.12.99.- 1.8.98.5 1.8.98.6] (db=kegg)	0.0246426144339139	-0.0162789422234685	-0.0591684905411315
P41130	group7_bins.133_contig_331910_41	stress	0.0245806861234452	rank: C;dTDP-glucose 4,6-dehydratase [EC:4.2.1.46] (db=kegg)	0.0245806861234452	0.0346498819230329	0.0527434389750525
P28023	MEGAHIT-MetaBAT2-S962.24_contig_2292104_21	stress	0.0245560169929703	rank: E	0.0245560169929703	0.0583916558230371	0.0210002510911393
P21722	MEGAHIT-MetaBAT2-S948.142_contig_869910_22	stress	0.0244721983956101	rank: D;Phosphofructokinase [PF00365.25] (db=pfam)	0.0244721983956101	-0.011514021656398	-0.0827912116789289
P4104	947_SemiBin_204_contig_1162518_14	control	-0.0244678282511277	rank: C;2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11] (db=kegg)	-0.0244678282511277	-0.0624271266601805	0.0119268656924954
P9296	966_SemiBin_95_contig_3845549_22	control	-0.0244522524453981	rank: C;tagaturonate reductase [EC:1.1.1.58] (db=kegg)	-0.0244522524453981	-0.0466537817791402	-0.0219280768725201
P23411	MEGAHIT-MetaBAT2-S950.5_contig_1514780_20	stress	0.0243865002363141	rank: C;3-dehydroquinate synthase [EC:4.2.3.4] (db=kegg)	0.0243865002363141	-0.0522697444790407	0.0196087719766986
P15705	992_SemiBin_233_contig_1712878_51	stress	0.02437866872255	rank: C;large subunit ribosomal protein L1 (db=kegg)	0.02437866872255	-0.0190023451576067	-0.0653847118454784
P5603	953_SemiBin_322_contig_357580_13	control	-0.0243460565148862	rank: C;phosphoglycerate kinase [EC:2.7.2.3] (db=kegg)	-0.0243460565148862	-0.0354537602691353	0.0301292931472756
P5321	948_SemiBin_209_contig_3427095_2	control	-0.0243366174737275	rank: C;glycogen phosphorylase [EC:2.4.1.1] (db=kegg)	-0.0243366174737275	-0.0323977164783768	0.000228873658828919
P30378	MEGAHIT-MetaBAT2-S967.229_contig_6869546_30	stress	0.0242727117266219	rank: C;cob(I)alamin adenosyltransferase [EC:2.5.1.17] (db=kegg)	0.0242727117266219	-0.0400823004806106	0.0255509348287133
P12263	978_SemiBin_64_contig_4662475_4	stress	0.0242492461141352	rank: C;small subunit ribosomal protein S12 (db=kegg)	0.0242492461141352	-0.0286961630148717	-0.0530131229535857
P15725	992_SemiBin_233_contig_1712878_78	stress	0.0242462681084489	rank: C;small subunit ribosomal protein S5 (db=kegg)	0.0242462681084489	-0.0328064637493371	-0.0612726449010172
P15719	992_SemiBin_233_contig_1712878_70	stress	0.0241706713138115	rank: C;small subunit ribosomal protein S17 (db=kegg)	0.0241706713138115	-0.0325001414152971	-0.0739236930285631
P12311	981_SemiBin_196_contig_5051778_67	stress	0.0241703701139729	rank: C;cellobiose transport system substrate-binding protein (db=kegg)	0.0241703701139729	0.0452330280790115	-0.0509271862349132
P24094	MEGAHIT-MetaBAT2-S951.173_contig_4789122_4	control	-0.0240414034280599	rank: C;YidC/Oxa1 family membrane protein insertase (db=kegg)	-0.0240414034280599	-0.0758045273060576	0.00775803909237607
P28544	MEGAHIT-MetaBAT2-S962.80_contig_4191037_2	control	-0.0239848682979181	rank: C;long-chain acyl-CoA synthetase [EC:6.2.1.3] (db=kegg)	-0.0239848682979181	-0.0339720598350292	-0.0254969655537672
P14240	986_SemiBin_101_contig_4257449_75	stress	0.0239269232789356	rank: C;branched-chain amino acid aminotransferase [EC:2.6.1.42] (db=kegg)	0.0239269232789356	0.0347026308685116	0.0600678023976768
P15521	992_SemiBin_233_contig_1712831_5	stress	0.0239037348432175	rank: C;glycogen phosphorylase [EC:2.4.1.1] (db=kegg)	0.0239037348432175	-0.0326851643852431	-0.0816158606500488
P10219	969_SemiBin_225_contig_2281572_16	stress	0.02384438576671	rank: C;formate--tetrahydrofolate ligase [EC:6.3.4.3] (db=kegg)	0.02384438576671	0.0360341109949474	0.0301104107961956
P14321	986_SemiBin_166_contig_1142811_33	control	-0.0238113953598223	rank: C;elongation factor Tu (db=kegg)	-0.0238113953598223	-0.0570788955654822	-0.0445902167968647
P10145	969_SemiBin_208_contig_4994012_12	stress	0.0237614577089839	rank: C;NitT/TauT family transport system substrate-binding protein (db=kegg)	0.0237614577089839	0.0148194230411682	-0.0522267007147785
P34285	MEGAHIT-MetaBAT2-S976.157_contig_1828718_2	control	-0.0237603808964982	rank: C;starch-binding outer membrane protein, SusD/RagB family (db=kegg)	-0.0237603808964982	0.0385969979106003	-0.046566947743688
P15706	992_SemiBin_233_contig_1712878_52	stress	0.0237490926828935	rank: C;large subunit ribosomal protein L10 (db=kegg)	0.0237490926828935	-0.0323516639235693	-0.0616411275042095
P9125	966_SemiBin_91_contig_5159174_2	stress	0.0237108037933111	rank: C;TonB-dependent starch-binding outer membrane protein SusC (db=kegg)	0.0237108037933111	0.0406071145700535	-0.0221960649734793
P2725	944_SemiBin_44_contig_4820280_1	stress	0.0237043592309474	rank: E	0.0237043592309474	0.0355953923735169	0.0284631698351733
P15259	991_SemiBin_141_contig_1443185_21	control	-0.0236935403354552	rank: C;LemA protein (db=kegg)	-0.0236935403354552	-0.0487046220956196	0.00401288087508289
P23640	MEGAHIT-MetaBAT2-S950.5_contig_1514884_7	stress	0.0236148709520691	rank: E	0.0236148709520691	-0.0483350158058213	0.0137376855657933
P15339	991_SemiBin_49_contig_4970590_4	stress	0.0236016967796876	rank: D;Bacterial extracellular solute-binding protein [PF01547.30];Bacterial extracellular solute-binding protein [PF13416.11] (db=pfam)	0.0236016967796876	-0.0400040510101776	-0.0828502935677615
P40288	group4_bins.25_contig_1062532_1	stress	0.0235564481126337	rank: D;Carbohydrate binding domain [PF02018.22] (db=pfam)	0.0235564481126337	-0.0417273732204742	0.03038780385324
P10351	970_SemiBin_111_contig_3275994_40	control	-0.0235431392320975	rank: E	-0.0235431392320975	0.0465174160972626	-0.0523202837429485
P40624	group4_bins.47_contig_5578302_4	stress	0.0235244285090677	rank: C;TonB-dependent starch-binding outer membrane protein SusC (db=kegg)	0.0235244285090677	0.0497801434663665	-0.00213834186311373
P15799	992_SemiBin_233_contig_1712887_78	stress	0.0235224972748264	rank: D;Binding-protein-dependent transport system inner membrane component [PF00528.27] (db=pfam)	0.0235224972748264	-0.0331606039633913	-0.0619475029562704
