X932	X933	X934	X935	X937	X938	X939	X940	X941	X942	X943	X944	X945	X946	X947	X948	X949	X950	X951	X952	X953	X954	X955	X956	X957	X958	X959	X960	X961	X962	X963	X964	X965	X966	X967	X968	X969	X970	X971	X972	X973	X974	X975	X976	X978	X979	X980	X981	X982	X983	X984	X985	X986	X987	X988	X989	X990	X991	X992	X993
30567	189503.144063205	98815.8543140017	145530.966825639	143232.021482106	134231.056790668	80257.8330559254	113039.581643843	92131.1673476738	127844.895581014	18643.4513281155	205332.444744689	143725.40306946	NA	NA	163928.392083645	93851.8084086338	113651.572311151	125383.124208991	32326.7981571943	129936.718093814	78107.6229601949	NA	92867.7224431585	74453.8660595489	124399.865211229	72461.5466174113	230730.21173964	113338.420856739	76438.2829930609	NA	99020.1276615276	38013.2889143787	103042.208907371	80338.833346166	NA	79005.1479999479	94819.742621274	54551.727290651	108002.631572366	NA	NA	54361.2634424249	55247.9936417449	NA	139520.763596747	33493.1854084569	66092.3460614086	191466.178095455	138709.493009136	182261.077070027	133937.144884274	20263.1656709248	159928.909818666	154934.680075811	NA	124835.638583713	66820.4364405769	71261.7391530684	102333.269238922	54709.4318488173
30568	998543.84282276	562797.648420119	1356347.98071624	474214.660836989	892493.884200348	736599.288068885	876145.162466781	725392.781108959	575610.426744325	727363.366958667	848150.164294461	468060.089291799	262454.366948814	255896.417444714	629198.184980986	651498.429691864	1215857.68191895	864216.407821615	695407.60230376	1068239.69588055	709874.448845087	248937.590895979	699116.120918663	804137.450680998	653952.659536922	285331.999888747	587772.330025035	435615.732515562	355989.438545776	196480.722318202	611709.220103541	379107.017404531	203320.767466902	325302.491844214	332959.219304634	161573.198941169	366919.871623329	223982.347996447	748773.417713207	143353.075715804	459871.454954787	216064.670870418	487640.431023808	163115.742449442	535608.354707656	659447.501100647	529254.205721932	573087.930792847	521021.710150266	1335417.83913215	1109821.19380222	596068.13346518	1245407.21485257	1284378.31228053	259641.628712002	671070.074137331	617150.927010045	748483.423408471	554989.101131061	669011.376691851
30569	10633.0679363054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30570	19613.6978308624	21758.439227397	NA	NA	15264.2401769209	NA	NA	NA	NA	NA	NA	19138.5202247975	NA	NA	NA	NA	NA	NA	NA	12667.7600500609	NA	NA	NA	NA	22924.8075407132	NA	NA	22926.2926943719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19456.2464164696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30571	73863.2578076548	NA	26122.4782211415	33617.689319905	63726.9373432726	NA	NA	NA	39626.3063229879	33606.713184701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19362.802740085	NA	NA	NA	NA	NA	38999.8159508639	NA	NA	NA	NA	NA	NA	NA	11638.2233171076	43788.3256939529	NA	NA	16560.5161046395	NA	NA	30742.2297722455	30058.0037596638	NA	NA
30572	15484.4791174364	5245.60528958701	27514.5782082453	NA	11943.5285038031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10437.8426778896	54644.7348897548	NA	NA	32927.3116725832	NA	NA	NA	NA	60690.8994438017	NA	NA	9217.13150712866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8214.73205162143	NA	NA	26620.4578574836	38901.6651316177	NA	NA	21056.6047175511	NA	NA	NA	10349.856817303	11635.123333238	NA	13961.3029258372	24236.1470174354	NA	8147.54842716965	7537.22115430282	11215.4535259675	NA	NA
30573	294189.770733805	128749.636341371	197919.591353862	31567.1100255148	195900.234333572	76663.5672446056	135093.090289528	115606.646802258	42639.4982050675	83747.0196454383	121923.002365993	132247.270243183	NA	NA	43662.0732844519	92874.2299019044	186999.428009276	113675.615768009	177213.287776733	150557.891275618	117985.762298662	29248.2448254327	66941.0429820849	114956.008666164	129246.432906955	57055.2001435177	95565.7883690536	128358.563407966	104931.936846167	28425.7804269198	106250.715954907	56476.057253836	73715.0722879907	51227.0443459576	27401.8432260797	97632.0714335021	NA	41792.0993646655	90603.6368796282	NA	NA	88535.0975117807	90763.2106091365	NA	125288.342080497	139094.950860537	103102.848806941	56018.9854523748	85977.9900574243	230014.17076313	186084.215725233	91226.130270293	196326.743864914	195654.085361188	39574.1874952606	124995.170877737	107569.286792426	61554.8536785532	45509.8815815897	85570.3188251711
30574	493732.515138065	215353.424667658	413544.864296487	95022.7900145974	283021.442468663	178222.421236474	219786.721930176	231688.197456303	130233.559055749	127575.76086545	203770.975879284	132732.115596824	NA	NA	119871.092949326	292977.226493816	328634.448678976	156377.041081551	138772.774961693	245361.05299714	178470.941105498	26536.6343508612	111731.038095057	203091.60607322	270090.823423565	86520.6471557833	133212.222028582	182579.183897904	122186.027244337	NA	149454.250877166	94060.8658148038	133607.837237732	95658.0647257169	105671.033066684	77782.092219804	75731.8442649069	44688.5178759899	249456.814900984	43985.134207615	NA	239060.11619661	160489.353797086	NA	106647.302205007	115103.676273736	100438.806166547	106610.367767052	135611.495221307	366033.220829565	286885.117239018	131079.104951157	379399.83548017	415941.56847306	80826.0204287445	171920.291687709	141041.723299223	179343.492863442	155057.424841319	126863.462595778
30575	72394.5180034383	67296.785278909	37483.0232346509	NA	65080.7611806913	NA	NA	21146.7708471199	NA	21163.7758903747	25937.2489399888	26858.3006437038	NA	NA	NA	72523.5553964982	82752.1803825988	20555.1235969315	74196.5145986378	28598.1020326026	27608.9360363632	NA	NA	19699.9510788895	121615.998015448	NA	19088.0577225257	102489.244468907	NA	NA	NA	NA	27917.9364019976	NA	NA	NA	NA	NA	26737.9659171683	NA	NA	40289.5378850203	45425.3647921204	NA	NA	NA	NA	NA	NA	27236.9638935653	31843.4230788989	NA	26605.8386841904	65702.7403661276	NA	17324.3198510833	NA	NA	NA	NA
30576	40981.9625677879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11950.0753438552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7291.65352855535	NA	NA	NA	NA	NA	NA	NA	NA	NA
30578	102317.441289078	320916.333119405	584711.645196508	532905.952859219	289543.23535586	87137.7802600589	284422.818678529	244155.688220914	462969.795338878	434183.485599771	313882.857670398	286998.92475524	183303.801706459	99516.2130741368	570038.141711969	514596.991150864	435601.334854983	390863.512792661	181188.827861812	399788.954925648	253779.595616887	183910.899848571	190959.57231779	216059.24352516	392636.357252317	296427.64612682	288949.742898136	227072.168770216	101206.58162384	122763.110342037	323614.546103296	470493.364191022	339286.994988547	113392.526622037	217429.243037724	157928.427946374	232444.787582597	205903.312394976	391829.995149774	142430.990921743	NA	334177.706385949	346044.614342244	152325.185073392	116731.024431462	178451.594117205	208523.346919306	27543.5125617997	83446.513220111	419112.802161632	259275.280099853	25082.760149605	464213.986613792	350986.678038119	114312.659399294	76962.1303914218	114222.470554384	53652.652807805	206103.763291224	341403.15544053
30579	212118.852121461	NA	251479.389912447	119262.974403136	219285.182888789	153034.296242809	52610.1308068769	NA	129524.057957482	126077.776193025	51521.5131433746	NA	NA	NA	43222.4495922738	NA	113366.744477127	NA	57960.8870175279	112059.006261854	23458.1290278851	NA	NA	NA	47531.4995951416	NA	NA	36858.0721599138	NA	NA	97958.5348488957	NA	30812.7049403874	NA	NA	NA	NA	NA	34109.3679534582	NA	NA	53426.2181376942	36876.0819513791	NA	33926.7948228339	115961.321107376	44401.5391561327	103724.37778263	52844.0042849233	172008.95812483	169993.062895377	NA	272619.284142205	97107.2412056121	NA	39066.515018383	121084.641387132	44141.1109479566	42730.9195914841	139074.356288173
30580	24735.7789973049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20707.7472724241	NA	NA	21652.3212451924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26378.4257335337	NA	NA	NA	NA	NA	NA
30581	44281.0115401068	10119.9495290609	23498.1393397067	NA	37168.2883140043	NA	17328.70652642	NA	NA	NA	14006.8387484681	19555.414488181	NA	NA	5011.82570924705	18963.17224446	22571.4072481509	7138.13996001816	8455.23713354663	22068.2212860029	8240.89307010542	NA	NA	8203.48829813541	38577.2877767812	NA	NA	24359.7264482121	NA	NA	18535.8050190352	31075.6348956818	41348.5021201262	NA	18391.2246143133	23938.8734700045	NA	NA	23362.1534501074	NA	NA	52058.4856947929	8712.92599529599	NA	NA	7386.85348532237	NA	NA	NA	23070.7498499699	24763.2807371904	NA	38398.533168697	19007.3731883123	NA	NA	4960.10025056208	NA	NA	NA
30582	79629.1851504524	72644.8508798919	81840.9720346729	43660.8033647458	83273.9270470218	52476.2005896876	NA	66376.0610028268	51206.1551632609	55188.6424804226	64216.7962385372	64943.1543609861	38805.2490981308	NA	62540.9380099959	7165.36127156296	75459.4998254463	67714.2826580015	55368.7907248498	70496.7182421032	68446.6656375923	NA	48406.9084851929	46173.9338941336	99121.2432174275	72227.0266271802	80350.4114877103	83837.1939946311	47075.5333370632	NA	52683.6316024308	3517.28551436047	10188.7378743947	45637.796402214	3439.24952422027	68674.9029502414	NA	NA	64243.1628868022	NA	NA	44405.5310777321	12574.8511984288	NA	45839.8265531294	36970.8328201267	40805.5772063656	56104.4802277421	3779.78015352836	81774.2399999344	65426.4012044731	54378.5148775435	83795.8612703273	83876.3292640342	NA	36785.2941406987	37969.741616832	36153.1153783638	32185.4729313436	NA
30583	32390.2627861378	42590.2289029053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25778.4044554715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30584	NA	NA	22069.6947134299	NA	10571.6801486048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36706.8843969054	NA	NA	NA	NA	NA	NA	NA	4390.46701199744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30585	NA	NA	12838.988305472	NA	10582.4125843849	NA	NA	6255.92168399932	NA	NA	5493.01592500217	NA	NA	NA	NA	33065.4894170383	54251.3065416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60799.5181763428	NA	NA	8473.69609604961	NA	NA	NA	7169.8434647826	106001.251410857	NA	NA	NA	NA	NA	NA	NA	NA	10316.8303192645	21796.7752244319	NA	NA	9382.71245321466	9095.63131352981	6521.26273736875	NA	NA	NA	NA	14834.2821219048	10427.9737372799	NA	NA	NA
30586	93531.2407555136	35573.1871520916	20538.4311070498	NA	NA	NA	NA	17849.3956610432	NA	NA	NA	27757.5653853635	NA	NA	NA	39061.1180918652	32165.7775898171	NA	NA	28583.2659330126	29709.1299732765	NA	NA	NA	35301.197521902	34003.536477394	NA	37368.181658834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23803.2635099768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23058.3239490884	16380.4371777121	NA	NA	NA	NA	NA	NA	NA	61379.7293025474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38484.6011560533	NA	NA	NA	NA	NA	NA
30588	NA	NA	5859.25848064995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34905.6321377356	NA	NA	NA	NA	NA	NA
30589	57053.0503960044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30590	19526.6088582924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16946.4735834941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30591	46042.50756752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30592	NA	NA	10315.6710178788	NA	NA	NA	NA	7494.15738122426	NA	NA	NA	NA	NA	NA	NA	NA	8743.82889132462	NA	7822.51262519455	7533.7193552181	NA	NA	NA	NA	9766.14455912225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7297.73897003061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7112.9966081661	NA	NA	NA	NA	NA	NA
30593	18666.0055647064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30594	138013.833496753	177534.08508434	174980.871402646	118865.824631382	133492.71799942	100041.62950599	103074.636595566	162924.787547973	142421.387730588	95694.747180335	214776.516073553	124057.098297166	90793.934686815	NA	171915.973208542	232713.530931043	233482.112231577	155810.975033381	98765.9617441159	188999.233607842	145723.111362624	NA	127107.398045952	228336.843187402	221216.327001198	189088.95853255	116827.673105669	174683.393137653	122526.216222906	NA	127518.933585679	156574.604303825	136224.608851583	172433.370220079	96545.7832469184	96366.1050390002	153559.615893774	116397.230362344	234082.649386768	NA	NA	156571.706287128	189062.711460181	29129.9662147609	124403.319039792	55541.5960010413	91866.9881968882	147563.52568288	105991.582093428	145276.064461446	98066.6043944995	88008.0750591868	146840.543987326	204685.209637289	55580.67453555	81883.9386166581	95858.9785144341	86260.0102084279	88450.9786270033	146269.350881593
30595	75856.3995328178	26493.8145908949	80118.6357558274	NA	42889.507683034	21185.6676146698	27396.2829080322	17571.9359692903	14934.1082287065	54146.3322726336	49125.4410401357	52726.9030216605	NA	NA	NA	30966.4403283673	82973.3630344042	24416.8127966398	34331.1873118117	58456.7521167	27189.4731167795	NA	NA	51627.0975999017	27955.905224425	NA	22635.2378273749	56439.4830122318	NA	NA	NA	NA	24180.2183177371	NA	NA	34873.8507770921	NA	NA	28301.3224584857	NA	NA	45909.4826711026	58199.3846146293	NA	17674.8492029298	44670.029192925	17901.3872966219	NA	NA	76616.1478427541	66462.2914136088	21268.1602771118	75489.5344616962	75480.2533811735	NA	20847.6082819144	18276.3098607034	17325.9919253157	NA	19417.8676388512
30596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13034.3289216362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6794.13835718574	19315.6300577704	NA	NA	17242.6653686561	11567.8203933227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18078.9955040954	14998.6720170802	NA	NA	NA	NA	NA	NA
30598	195897.12642453	83439.2322587575	112828.014024172	79765.8447654866	98216.8555176371	106031.806644958	63222.841812784	51492.129808696	88260.340438581	48244.91453119	76577.4640046477	114990.817417639	21194.7024450741	NA	67797.5008485229	115713.990613058	82554.5042101587	100061.867695389	72117.1065360753	117876.622727605	106934.048978526	23357.5672580491	58601.8783195691	61127.9968035692	107270.057833611	76070.1122921233	106200.860365998	155746.100579641	85153.0968019581	30745.3594796578	54437.5345840449	83055.2372678038	101390.325278681	88459.2816629448	81974.3827664601	105498.3593961	65123.7961722123	60884.057770357	90902.9930381649	NA	NA	145036.94771449	123858.474224781	99907.0769788123	91173.0783434917	46301.9705204861	47808.5491000972	114204.199747543	97232.1095922749	157818.432378499	123748.810311472	54708.3830756004	153478.0247144	103671.869815236	14007.5887502969	88328.7453051567	45071.9082113691	64937.4878738052	41328.5812538799	74117.3955737402
30599	97398.4642748829	69387.763502873	53379.1264409066	22057.6038472949	43556.8531281818	NA	29385.490366169	58554.8692644298	NA	18604.1053857633	42028.2212321322	58221.4716907834	NA	NA	35163.507944904	134224.490809169	76432.0177149065	44478.6819371184	43392.7855146271	77985.6602261582	56189.5483300648	NA	30950.6210971735	47465.9711331502	125808.203296487	54491.7913101515	24181.4970724161	229191.546224299	40351.9070060479	NA	26775.0910214151	80567.1983891705	61807.4860226147	40140.802242744	39565.6602577229	59774.0372955746	41210.5922637645	28076.8210931707	65385.0247612576	NA	NA	129226.100588279	70041.5053338221	NA	27729.5242917688	26258.1753794163	NA	34015.3392570778	20114.1777189701	52402.8506274607	21430.7527547907	18729.089742965	52974.1105750455	53489.0481262509	NA	65810.0178298772	26458.3737165753	26673.8833968577	23720.7517893616	26406.671520903
30600	238430.102034855	57034.4226435439	207268.095311065	74248.3259070788	88171.5865590897	106449.950260831	92379.8610799571	63580.5499302993	78025.9838271806	86424.3871925767	104923.752230206	61505.71976043	NA	29656.6621425293	54894.0754350054	32149.5369438452	123376.026320382	34654.1829186592	28769.8897459764	31544.5608376069	52362.4064826763	NA	38118.6463290968	65455.9471115074	80978.3294409685	NA	25097.8530565838	22902.8597072897	46272.5968335677	NA	90834.0356438382	NA	NA	NA	NA	NA	NA	NA	69775.6011344129	NA	NA	13885.4540729165	22483.280054827	NA	52776.0008845845	70111.6386275399	64416.917950629	57745.0441633429	70600.528237621	159460.206182437	145144.750966502	45666.3143111158	161268.236106018	166530.239947503	25883.8444119998	110965.692658724	88781.4785702248	118075.17604219	70223.236700837	84114.0824907022
30601	365815.036718809	125610.262919911	105626.476614479	138125.364290562	188012.082168294	97905.1919311678	153589.665360215	113398.523310002	187643.324122041	124290.872198213	95684.4999757213	149889.976845483	24652.8050352587	32409.260046171	130254.049887037	43343.849162227	122031.209616073	142033.847135859	109424.650241084	114384.922235358	164797.807637722	NA	105548.024740742	56506.9398741464	97864.9450366639	42617.2650351993	112778.650579319	143288.083968579	138219.441421838	NA	214813.432785298	31293.2152930185	25619.5843591145	31725.1966020351	31609.2895548091	50470.0987425058	33920.0001661806	52744.9955669923	38928.0323759374	NA	NA	20784.0507688931	37522.7628629679	NA	134987.398696554	136708.672267583	133877.837985126	211964.668012869	207248.640547119	281185.731812993	252077.889574103	119472.076072822	276672.152647529	151281.374142871	80414.2805691062	175838.684767524	157954.320395997	98832.3165525849	33525.9911352189	37023.8302472244
30602	82971.4982085657	NA	NA	NA	NA	NA	NA	NA	NA	35501.4207636122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26708.8714023287	NA	NA	25032.9517324111	NA	NA	24145.1109728419	NA	20183.8372364915	NA	NA	NA	NA	NA	NA	NA	NA	19614.6961900206	NA	NA	NA	29190.1647428675	NA	NA	NA	NA	NA	NA	27215.2229799915	NA	NA	NA	NA	NA	NA	NA
30603	NA	NA	NA	NA	73014.1065585071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66567.2886829711	NA	NA	29337.5306514848	NA	NA	NA	NA	33711.889000827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44612.2202469401	NA	NA	NA	NA	NA	NA	NA	NA	NA	79245.3309258295	NA	NA	NA	NA	NA	NA	NA
30604	21580.0328287748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30605	16938.0403955331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30182.6042749394	NA	35534.3847661069	NA	NA	19547.8279016109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20523.9363556257	30599.9218687331	NA	NA	NA	NA	NA	NA
30606	NA	NA	31413.2165166351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22064.7058813182	66583.3958825154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32002.1741531328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30607	166174.83279668	33222.974985344	162676.407182299	85999.1351297364	159217.949592526	50036.0272383061	42153.9566784824	60192.3944072255	90597.4082918454	78710.5213392423	65176.3804843189	81839.3490542723	NA	NA	65384.3332145351	NA	126763.203998764	113805.387897757	87187.1008977278	82885.1040279412	115993.673896681	NA	45307.7481681217	60390.1534625306	42856.8308151344	NA	69459.5379251655	41627.9367746391	85192.6210737633	NA	131380.466327346	NA	NA	NA	NA	30466.9114441822	NA	NA	61857.3107948983	NA	NA	NA	NA	NA	112416.320461933	34132.8705864245	98341.7205615816	122243.710238744	139208.091490775	101141.841918293	141944.117052465	76944.83490653	145724.845282688	133120.673011846	NA	110078.467142765	79609.080045233	34529.6976050112	93082.2172729412	64315.6526022876
30608	11428.6749183187	94046.8147085219	54448.4032011614	NA	59942.2821840474	NA	20539.2592997619	NA	NA	NA	38192.4465074767	83063.4730596461	NA	NA	NA	125655.108737637	60736.9332826337	50333.830060792	22734.8086645259	94730.2787751178	100760.533231072	NA	NA	22207.0809497548	155306.08071545	108186.269323027	70221.0085697489	178344.044241204	12297.5184362042	NA	NA	86202.3242239486	123380.756663521	47623.8699607261	55004.2442985261	109823.790483998	NA	NA	81894.0070967351	NA	NA	195804.688680078	188927.034727195	NA	NA	10052.9280070481	7749.38232791888	15389.4153384062	NA	36369.2038920633	11578.1098501131	8522.52944650779	33060.3095951083	84307.8018957969	NA	NA	NA	NA	NA	11125.2803379205
30609	35652.4745103326	NA	35670.9562917888	NA	26615.8126287816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29681.2363069246	NA	NA	31026.3933707784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12448.3365674737	NA	NA	NA	20439.7494233245	NA	29638.1420144641	26881.1246391069	NA	NA	NA	NA	NA	NA
30610	130173.310585923	115564.317744905	144480.601753927	17174.6169606544	133738.437511868	22997.2220651514	91665.8365239358	96982.7896150525	43491.6865125447	72273.2582989415	92850.7806331369	88542.7060816116	NA	NA	56065.2557743886	153684.522165451	186735.082184715	69433.6465220609	132340.493118484	129625.129149631	109011.538557056	NA	61540.9392662948	99515.6868046066	162585.67289705	60729.2250985706	54259.2326452341	119089.343731351	63488.3630082188	NA	10717.1898445357	31539.7235187332	50920.7589261166	39822.8838936436	71421.2319663691	62076.8696647841	NA	NA	112068.636440148	NA	23889.5677846055	95004.3246258487	122242.094097934	NA	57097.796925603	59746.384712719	48910.0294328017	41683.3665593236	49397.2483436229	96466.1683540842	73570.2964848386	66372.1121893991	105898.717508182	132892.954102575	30701.0448935258	56175.9926421591	45450.2346421634	49258.991803452	35251.1086822952	49401.3301862887
30611	NA	NA	38920.5191069368	24276.8744929352	NA	40303.5492060383	NA	NA	35166.9250330162	31883.252894006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37622.3834034846	NA	NA	42578.7437410171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35934.0110831484	31743.3001854946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14710.8797843642
30612	97157.1949953552	NA	NA	NA	39444.3596154949	NA	NA	NA	NA	NA	NA	61157.1378051549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9001.91886114629	21013.4438539607	NA	NA	NA	NA	NA	NA
30614	115676.057201713	NA	180253.194058657	81695.464653743	114821.584780343	109739.46451909	205220.360488906	137158.184334243	190640.222050437	204197.073028225	239199.537092668	135337.819160149	134152.108847937	95140.5755439652	199360.299561016	35146.0557568853	178764.94283007	191781.587350378	127112.439504949	123046.979340128	75271.0836297806	97215.9138959558	181559.06296131	205825.472398765	42871.7916322986	36175.9935118657	102415.830698202	NA	138964.080133737	89245.3810732224	234046.75310583	NA	NA	65286.4235872454	54319.3796228111	27936.1572127729	69211.5797848997	147305.06322375	43963.3327726191	76344.3577227162	28159.0870901125	NA	59432.0087138758	NA	210410.060583156	141419.63892227	166589.695159306	235274.674963607	157185.832408305	171389.252054067	212747.961353181	197822.276199062	188814.918855447	170769.295149338	NA	129247.28727609	190972.195862868	115867.074165171	136091.220898325	242757.820720951
