X932	X933	X934	X935	X937	X938	X939	X940	X941	X942	X943	X944	X945	X946	X947	X948	X949	X950	X951	X952	X953	X954	X955	X956	X957	X958	X959	X960	X961	X962	X963	X964	X965	X966	X967	X968	X969	X970	X971	X972	X973	X974	X975	X976	X978	X979	X980	X981	X982	X983	X984	X985	X986	X987	X988	X989	X990	X991	X992	X993
P40165	31015.9762514989	24144.6481139736	0	17369.2010560246	0	0	0	16949.722544601	0	44915.70047306	0	23425.8353487904	92387.1893476287	0	96207.1099286835	0	0	82141.0176609926	50484.0796019887	26107.4076795167	0	277453.464375363	0	0	0	0	12011.7468577083	0	0	137616.633750798	166653.357776662	35965.0705828558	0	20385.9368272851	67749.9222859977	69526.60662417	0	0	0	140429.020515753	0	0	0	0	0	0	0	0	77385.9608964324	0	9255.98203594791	27310.4497276555	0	0	18732.6185506344	22705.6569702377	0	0	0	0
P40168	0	21779.333552299	0	68726.7654733878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796547.673385109	0	0	0	0	0	0	39345.9743139429	128952.523835664	79513.8866225262	134666.724827139	0	0	50494.359171295	0	0	0	0	193983.017710828	0	0	0	0	0	0	0	0	33382.2256927157	0	115975.273099269	46005.9078719253	0	0	0	0	0	0	0	0
P40169	223557.225948353	146267.030354311	276627.896701769	249067.624776969	197168.734634954	230515.866655229	252511.507186066	220190.409145407	130661.434800874	176607.750578768	0	111230.369831884	60301.2769316285	69355.4800449327	86200.1589010674	50472.3674493212	130168.147728461	178711.065347999	158863.865597484	117651.491125132	126339.741956405	498930.12008454	250879.326101926	74136.4078063505	56915.6349000226	0	89130.6516451396	59325.0095039842	276992.762311627	142219.494167247	251764.481772919	57403.8098973109	66613.4202428233	33928.2077441371	47404.9825752556	44238.2959528085	73092.0478416511	82082.1794690708	77248.1699501502	213999.616807583	103321.038284094	0	38770.8141626959	0	136438.193337116	289649.672588447	141881.264694056	73951.3930322764	268838.95494327	144304.021843666	319354.14902544	205062.515099187	153046.233739497	114051.654541516	152093.567136388	295196.511507734	249249.127278344	296778.211039657	183857.659087184	99441.1162487882
P40172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39522.8426142508	36367.4969943371	0	0	25748.7710823239	0	31175.0325722669	0	0	0	77903.9425805028	0	0	0	0	0	0	0	0	0	0	0	0	23931.4054838275	0	0	0	0	0	0	0	37810.3196102092	0	0	48530.0680561756	0	54061.1768599831	0	0	0	0	0
P40174	36706.5446941285	0	7694.39231366466	0	44352.7551869164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30371.9999887488	0	0	0	0	15492.3934191981	6185.16712657091	0	46248.3775706527	0	0	0	0	0	0	0	0	0	0	17184.4515179139	0	0	13251.452797972	7877.27262539038	0	0	0	0	0	12689.3410857745	60964.4832921968	16344.1168463396	0	25466.8262626778	16724.3233890456	0	12355.7628150717	0	0	0	0
P40175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19844.0342542739	0	0	0	0	0	35952.3536185056	0	0	0	0	0	0	0	0	0	0	14647.1869030535	0	0	18196.867182901	0	0	0	19077.2850718123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P40177	26491.1702020722	61732.1507803959	32758.4706121754	0	35012.5353805818	0	0	22387.6076704824	0	0	0	38963.8947541747	0	0	0	32460.8894180602	37698.4124138159	0	43721.7722924074	48790.2916943019	37939.0574661908	45410.083196871	30689.5400589777	20497.0504724029	34362.9965761133	42495.4565255173	40199.6990229442	32536.5519671352	0	45692.8866941936	0	0	0	19322.1046908851	0	61714.483784829	0	0	0	0	0	0	0	0	0	0	0	0	0	21325.9932759253	0	0	0	55711.6628606259	0	25460.6319179735	0	0	0	0
P40179	0	48035.8406761248	29999.6641571528	0	27697.1719892299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41498.8596568437	0	0	0	0	0	0	42623.6886382863	0	0	0	0	0	0	0	38543.1315644705	0	0	25697.6231381818	0	0	76709.0890853799	22196.9689430603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P40181	0	0	0	0	29578.5446840586	0	0	0	0	0	0	0	0	0	0	0	0	0	33572.2971513471	0	0	0	0	0	22419.092525816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25633.8818961224	18876.9626196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P40184	0	29102.8664143928	0	0	9495.48547016407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27344.5012364132	0	0	26091.2247366311	0	0	0	0	0	0	0
P40185	60145.3022129755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5500.23563116975	0	0	0	16134.8963587931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11363.0694246351	0	0	0	0	0	0	0	0	18323.2091750649	0	0	0	0	0	0	0	18789.443230685	35732.765302149	30443.2564310573	0	19887.0804802869	0
P40186	153929.551851924	104708.54589775	124457.770625686	39583.7108769053	153809.123342186	93739.8319502247	34418.0568568254	51895.8655382892	0	0	0	65474.3389267654	0	0	0	83504.7837879155	120628.785487127	94377.1345982129	113988.493268667	78575.0464730909	126862.120820479	0	60924.8814974593	108148.372963922	120287.662351438	72517.1316233095	68082.144535697	93133.917462427	83182.9288680705	0	66752.0068278246	0	88059.6345923406	32189.3879125156	23858.5726563958	70778.2825541489	0	0	85777.030781436	0	0	117006.049925444	91206.2321811388	0	29974.707468356	82062.6484342743	32963.6812312514	0	36289.28213212	100378.140622817	146528.320708624	67568.5168829784	173812.371737237	112516.536750623	0	53032.7278103311	77897.0422395736	53347.6609993292	89142.907562433	21504.3179348415
P40188	182622.155140209	258345.273467541	329453.155961558	77961.7440535241	209624.56620128	108377.383220047	348357.173950969	213306.166358778	153016.492893095	191405.182922268	154846.216617094	158330.866282383	49888.0345505261	37812.6441243616	70119.8887656383	189168.972086695	315376.163055216	176357.395146592	444727.99741729	185547.198987844	322827.41966256	386126.975205086	297084.411686595	142740.333578589	165854.167732649	131835.812386273	183934.486299358	232357.22100048	182234.091267036	285652.825473317	174264.271037361	87480.2574415362	56919.7359898018	120684.935546513	129610.905894182	251472.07558656	75873.8516038023	157026.937208773	129843.471840919	86481.5357677096	0	88252.5227798156	134010.828231024	55429.2882742208	146805.798118807	185606.082009726	126312.35193977	53194.1631662464	143010.826832769	121013.745481069	208840.899780599	139231.098804893	141150.102535996	217760.358374586	162353.048426687	227406.243415358	86901.0156866567	116626.746002016	137415.919298657	105876.178961936
P40189	285505.200925714	358057.786695577	466497.732753184	0	309507.832590563	72706.0552874002	481118.208561026	323066.089895129	127390.364745423	230940.481609662	193241.985684585	212992.805649051	0	0	0	296930.879328557	462558.660227095	242973.911910388	649678.405122733	193239.941854802	524853.913301444	566459.120611681	405698.586881008	239554.937622079	302780.832370292	254674.647357378	305253.106947171	419805.442095045	272125.951971525	470184.940069577	226554.004811763	133048.358595808	182580.149432742	150447.459837546	256475.249443824	665016.646936624	45268.470694389	180034.798089642	225507.506706102	135992.838828743	0	279805.483893662	297146.86826373	0	111337.329996518	251636.034023517	206398.802264782	58184.9209676079	185310.628670616	284963.307527216	342129.714349524	235901.341413218	249989.35024075	421542.332697812	247956.466648621	355162.067813497	189362.644886308	293358.226654936	203485.342675238	107542.553791642
P40190	24566.7638306661	25012.903953329	20765.3466454529	0	70031.042314722	44342.4947948387	0	0	0	0	0	31218.0089051347	0	0	12162.9430278013	0	0	21162.348955237	42884.3196655545	26866.8595900931	24308.5898019816	0	0	24451.9595972594	18152.6190109813	0	0	0	35983.6668369968	0	0	0	0	0	0	0	0	0	27847.8778364381	0	0	0	0	0	0	87320.7986142628	0	0	41634.513998778	0	29833.7436225839	24043.4954738024	0	0	0	69898.861573406	0	0	0	15897.0604290443
P40192	55017.4444976309	0	0	0	74346.3559725261	48200.7966616755	52957.5497309608	0	66328.5153608622	0	0	0	0	0	0	0	0	0	56081.8245739296	0	0	0	0	0	0	0	0	0	0	0	90324.3709924259	0	0	0	0	0	0	0	0	0	0	0	0	0	65400.1974078095	0	96612.3069101889	0	63599.2556196043	0	67962.0877159699	0	81685.0966018077	0	0	44291.1698712488	65221.116998912	59726.285367933	53905.4478518993	73857.1059473486
P40193	289269.664544266	253016.10717269	209362.833334448	99121.5053088799	155465.289935764	164085.810226052	81068.8450909978	231881.252378697	91268.7147010762	101307.920835238	120442.178774947	215944.444276731	24263.2055281909	0	82780.8493135483	135035.413845432	201586.084801527	152364.863097857	191691.598460483	207925.971787059	164367.848921101	67293.5823888754	161951.948341709	155692.5737608	195391.454034988	143977.774981746	142583.787539087	171674.992322808	215410.659588786	99052.5991281817	139547.143395565	71408.5802569025	114231.984610943	72181.5879596214	72491.0588649088	81125.884353255	88206.447670471	87209.1198161264	173677.76536355	50129.2881456443	0	120375.160169674	87234.0274922317	0	82996.6220302274	167995.907039813	106757.900026806	37378.0636605017	152325.990615776	246329.953600723	118932.789104164	154500.629325139	185489.806027368	177062.001720765	117072.276227937	164610.106547262	139772.404710556	164358.939602268	134741.16581539	70320.4147991233
P40194	38940.3603659105	29496.9085358657	0	0	27546.0252798949	61684.3024703041	0	0	0	0	0	0	0	0	0	21662.027619361	0	0	0	0	0	0	0	0	0	0	28670.0669338346	28770.7075295317	0	0	0	0	0	0	0	24627.0050347208	0	0	0	0	0	0	0	0	0	36201.1115688896	20929.9190860162	0	30505.3018262914	41872.1812073864	37960.3305115891	0	17811.9139162125	0	0	24852.6550615274	31449.0154906199	41953.5812663534	0	0
P40197	0	0	0	53026.6984217785	38860.4137583759	0	0	0	35132.5600735793	0	0	38068.887935756	0	0	37780.8132064166	0	0	28163.5734670081	0	32939.4158819136	0	0	0	0	18559.8607004573	0	34741.2037546255	0	0	0	49988.2887895493	20356.163482203	0	20151.5215044336	0	0	0	0	0	0	0	0	0	0	48920.4088885644	0	45717.5101352688	45332.2839269345	0	35735.2219360594	0	48526.2827456029	37819.118524506	29693.5408383363	0	0	33186.7142172193	0	0	45223.7263403471
P40198	100558.253068946	72604.3325359244	128604.693564944	27551.9802444554	102351.264668402	26925.9230679717	137706.723170046	115836.900695318	50586.6351395639	55007.2258847471	76467.291859547	91884.7223230109	33455.2585552568	0	67176.692355293	29650.0758826136	142010.188932156	81272.2038498796	119538.749926898	75410.9308855672	144424.645505131	123281.946496066	41581.9252895596	57612.397782087	34706.222398886	51544.7797423251	74662.8377324735	70262.1475495188	90979.7004938511	124420.425128002	70424.3376024453	0	0	64996.6239690324	32964.8797141402	43711.0510784707	0	62419.1809021174	32156.91224154	51527.2692008321	0	22039.1958751034	22779.2463504578	82458.5141245065	67137.6262132281	64005.0675670581	60727.4989205973	65709.2554771661	65981.9913292098	102411.227159576	63054.3082582138	56265.4462673363	99279.0164485544	102360.601889791	74154.3464957229	118740.956541747	59894.98973875	88234.4398051763	79520.6147912396	59327.4017286024
P40199	38479.6152915128	60726.4552088824	46086.9957295715	0	37274.5806877977	0	59320.852752946	52389.204163657	0	0	0	0	0	0	0	27926.6853380835	107438.529003282	0	116838.176500826	25855.1323727298	68381.0003192824	34477.3758272315	29334.718774656	23890.7995830161	30122.7086003476	22003.6186784824	0	112409.781256899	26055.7540163692	27273.5198010674	14482.0822586435	0	25821.4846410663	0	0	79654.3499995777	0	0	21376.0549361356	0	0	70068.920299447	25125.0930046506	0	0	0	0	0	0	29672.4476756719	0	0	24214.5763598597	63182.3995006577	0	35261.9925247049	0	0	0	0
P40201	0	26826.4682697594	0	0	0	47734.6232144491	0	0	0	0	0	0	0	0	0	0	0	0	15479.4234535941	0	0	0	0	0	26573.8487999497	0	0	23765.1999528127	0	0	0	0	23245.2942789797	0	0	0	0	0	0	0	0	39715.835131038	0	0	0	0	0	0	0	17515.111148795	0	0	0	0	0	0	0	0	0	0
P40202	0	47886.3878819561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63637.020040068	0	0	53321.9239349437	0	0	0	0	0	0	0	0	0	0	0	0	0	61675.4955725945	0	0	0	0	0	0	0	12715.0851401774	0	0	0	0	0	0	0	0	0	0
P40204	277975.931755577	112821.749187975	77830.8506361094	46671.3666014054	315246.934910556	342347.349735307	91576.563761597	63291.7535736556	54705.0560660427	59607.3284952396	31719.9331876544	80484.4781505514	0	0	30592.3576551374	76815.6488228219	69411.7106549177	39411.0248484689	75454.7113537674	134563.145817669	41209.3119231695	19632.5585462608	63823.056678715	92577.4389120949	151584.685479363	72557.0257464771	49987.6609557479	111205.226319569	126944.162919269	0	53581.200225878	0	65357.1525789834	22073.6924278567	21126.7068278419	33585.4154925741	0	27880.7194855801	87742.3773358525	0	0	113984.424410338	99262.8735019581	0	36455.3980417612	131024.528016967	62879.323706725	53636.8016821333	104043.560862349	265796.098665849	140243.300313645	50340.5848329363	205464.147270346	143266.489737579	32215.1663298777	115512.077256335	155795.320311271	125684.682514929	93352.6061999476	103672.82925237
P40205	0	0	0	0	20029.1690524065	0	0	0	0	0	0	0	0	0	0	0	24829.2554486477	0	34280.8658565695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19029.9525577383	0	0	0	23619.0017397129	0	0	0	0	0	0
P40207	0	0	0	0	37942.1674030346	0	34323.5856054028	0	0	0	0	0	0	0	0	5183.98438531763	36099.5984113016	0	128210.331760266	0	0	0	19149.897090876	10110.1271917655	0	0	0	36562.1652031664	0	0	0	0	0	0	0	4645.51396455785	0	0	0	0	0	0	19716.2879260646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P40208	0	7198.31807644264	0	0	0	0	0	0	0	0	0	0	0	0	0	39768.2982368606	0	0	0	0	12876.130299755	0	0	0	19484.8709663308	0	0	28321.4970981228	0	0	0	0	28143.6043428907	0	26094.9676596614	41558.3205067717	0	0	0	0	0	27542.0013997084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P40209	0	0	0	0	42278.5311372245	0	36842.0194267252	0	0	0	0	30322.5504689279	0	0	0	0	0	0	0	0	26790.0688311394	0	49414.427014322	0	0	0	0	0	42835.956737139	0	25687.6197008745	0	0	0	0	0	0	0	0	29398.9743301183	0	0	0	0	0	0	0	37856.6368580714	0	43685.9777532464	0	0	0	0	0	27475.7920701687	0	33586.392359184	36672.7357394042	0
P40210	10951.1490482732	17520.6347879041	24850.3880296979	0	0	0	23336.9328192764	28923.6217508467	18323.4271979971	0	28604.3600716167	0	0	0	32198.8794626619	59041.4517225288	32827.9904174337	22263.6403186192	38731.6729291134	35113.428782322	0	0	44866.6185203491	8954.43972631337	32459.2157498411	14313.0565745925	0	20615.6233279731	16920.414823911	0	15943.3547726129	32757.994215536	0	38633.2775658825	0	0	31821.6861920064	0	21598.1572305637	0	0	56052.0635432	21533.1940444362	0	7343.20216313757	12284.3319646699	0	18470.0384117549	0	22075.4726650801	0	0	23370.6333274707	37599.7587139618	0	0	81928.335842507	0	0	33013.3567033958
P40211	0	0	33472.8447220621	0	21271.7737557069	0	0	0	0	0	0	0	0	0	0	0	26649.3327480701	0	43254.6618097494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29839.9367215783	0	0	0	0	0	0	0	0	0	0
P40212	26017.4420125475	29086.55710965	20874.3606368475	0	17815.2345862482	0	0	0	10534.581784325	0	0	0	0	0	0	26112.9825936935	30106.8427449583	0	23040.6952373943	0	0	0	36923.7931106066	0	34431.9381297842	0	0	17994.3906514444	0	0	0	0	0	17003.6564606245	0	0	0	0	0	0	0	22235.6072230056	25375.5116603641	0	0	0	0	0	0	0	43751.9271538617	0	0	37524.0278843111	0	0	0	0	0	0
P40213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139086.492006429	0	0	0	0	0	0	0	0	0	0	0	30355.6215699338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490104.216937461	0	468138.684729307	0	348386.190044209	0	0	0	0	30845.4542344311	0	0	45532.600444123	0
P40217	0	0	22039.9680306035	0	0	0	0	38138.5830187182	0	0	0	0	0	0	0	0	91751.9210800112	0	106467.402786695	0	0	0	0	15502.8940422691	58594.05376798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29937.1827249501	0	0	0	0	0	0	0	21294.5513848399	0	0	0	31252.5524463716	0	0	0	28516.2687912373	0	0
P40218	32990.4504626676	0	0	0	0	0	0	37538.2437028793	0	0	0	0	0	0	0	28560.9223744325	36719.9653445867	0	43500.7435792678	39664.7784265299	0	0	0	29271.3582771385	0	0	0	17197.6109156938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7353.77720245225	0	0	0	27314.5481134849	0	0	0	0	0	0
P40219	105772.227804299	37127.4269745854	198971.651137367	0	117760.110875993	0	158399.120945016	47843.2936401257	45172.6355561932	0	36335.4654571415	47619.0535922995	0	0	41014.8908438073	29509.8193927536	184794.655485783	40444.0911020241	87872.6279999505	50491.4219379261	154950.248318535	0	43121.338778553	115969.600108862	35081.0639941333	23421.5153384167	25556.0535805295	28709.8747197738	52891.8825606874	45495.3534737473	41678.3519904698	0	0	0	50461.4919293565	115534.986843316	0	37385.6992958846	54861.789506344	0	0	27382.902925236	28479.7791279046	0	0	76860.8545038669	0	40954.3665622968	139306.221142383	125203.397376994	94796.3034507574	43344.4508557441	128244.915129493	169349.719582669	34737.3917390141	62848.7804565413	42058.4869350001	94087.7304086084	48271.9981474958	35590.9220178807
P40220	66095.0548636801	62966.7135739421	106262.094734399	0	68191.774375038	0	81737.3822731173	41184.0673758091	0	14877.2258180268	0	0	0	0	0	0	90826.2301775971	0	83035.2551411966	22161.2396037299	78653.9324632899	116049.354084116	58676.9618657208	16156.9682294026	31633.9760658216	19584.7027781794	0	32441.3257674856	0	34927.0974645405	0	0	0	0	0	44016.7800417804	0	0	17036.7906209607	0	0	31266.6657858213	26390.9834384007	0	0	0	0	0	0	0	74805.4118511531	0	21232.7469689933	0	0	69448.5191269608	0	35590.2632706544	16076.0117633249	0
P40221	33789.082634723	0	0	0	67686.7151110485	70396.4112994033	0	0	0	0	0	0	0	0	0	0	0	0	0	16478.4090161197	0	0	0	0	0	0	0	0	16487.7577173181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70885.97459148	102088.953259516	0	0	56197.3861238349	0	75916.3953040812	0	113365.245695546	0	0
P40223	0	0	0	18444.7091381139	0	0	0	0	24301.9542648623	13556.7224864631	0	37592.601207415	27863.7688768261	0	17179.9764370189	33648.4593679855	0	21463.1193214592	0	39461.6244919645	0	0	0	0	10695.3989896375	35891.2561271337	30257.2963522046	0	0	26191.3296392988	19547.0267645102	30887.4249437989	33159.9830118457	36824.3914032281	0	0	21690.0401322989	0	5263.04472026165	23932.1648336235	0	19614.3072128777	31769.2043701217	0	25258.0800584274	0	0	25437.3829109411	14455.560125841	0	0	0	0	4488.28765076766	0	0	18117.4943654754	0	0	29142.4274956208
P40225	0	0	0	0	0	0	47048.8722036123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8685.3813172611	14687.4237280824	0	0	0	0	6060.35462340942	0
P40226	144308.791434942	28246.3363844108	33464.5703301137	0	109964.429318024	93428.9103037405	17181.6572951963	33004.1268483075	11246.3077497489	0	50866.6616168452	96382.6688597881	14166.1975676304	0	0	66598.6264910017	107177.490066761	0	79541.749148042	116213.63581327	50460.2243832193	0	69091.3581590307	0	78914.4325501607	0	123547.413011687	91053.8242834236	77877.8892726447	0	0	0	0	35645.899758248	0	17806.7575069978	35368.8882864049	39435.8864211456	32356.6861051501	0	0	60618.0872160184	37462.2405477748	0	0	66406.6942223396	43371.9657655687	0	20427.6872824288	167347.068047358	69083.9597039958	0	124968.733229009	63093.6675992386	0	79502.849453816	40541.2557799603	65031.692989987	18094.6100910732	23117.845991686
P40228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51853.2761270946	53669.927710751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33464.8357868617	0	0	42443.3795543781	0	0	0	0	0	0	0
P40229	12546.8114049304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28312.5870431623	17845.3490268193	0	0	0	0	0	0	0	0	14106.3362090615	0	0	0
P40230	171438.655609677	116796.32299839	161394.931656734	29537.5129150929	190183.568652042	75154.0468618482	118910.620631052	115932.349256294	78256.7751468024	76456.8797456914	35140.2480289297	125600.63146245	36291.5131354723	0	70588.9551409421	114257.963530909	162590.401869813	89913.4447232095	196269.908814178	398013.807290047	148307.516546308	208463.25665128	147879.714341495	69656.5178557535	38735.7184231974	74889.324587707	131097.648954928	141806.62851261	126594.720273384	147000.40319475	82127.3356480908	56788.3847969376	35366.3633222903	77679.7373293484	61125.2895377683	64979.6979036377	92488.9902114541	35316.7656560846	165231.730859827	0	43132.1434458233	49242.0624734671	113493.763220658	47509.2279893088	0	142793.560619086	129206.796389257	66602.0604619719	155074.64556951	176197.521673552	126866.984823476	76013.9142819944	176685.519332389	120504.2958105	69815.0023477672	130478.626909466	119324.010007792	132446.388584132	164796.28252127	46068.6897846058
P40231	964786.629069196	1304187.75953463	1721317.94113215	522279.650202123	1231683.9031658	664632.547166441	1268973.40916309	1544489.52335538	531909.959612962	1092513.26074639	1188501.04920834	1221041.48495776	434466.570890596	446194.437754186	580023.550500027	1464980.96151434	1921904.81201294	1339063.30873003	1569260.67789693	1830986.44746544	1372922.48317696	1675793.06961219	1933866.32059798	1263836.7240612	1334500.08407753	937079.82525729	1328397.22911953	1037401.43997032	1530009.091743	1943493.21732375	1095126.38029065	497046.505545524	765594.414765906	663477.192589553	1048358.37437184	1002681.8166167	749625.244570534	898363.253788828	909950.934188902	523629.231250321	426177.700411463	1257656.24463685	1496303.99513462	341415.342378197	920921.937542435	1172155.27844081	993542.487031091	723524.139304354	1271642.0382763	841065.167760453	1612646.03712229	1105607.89035281	1820996.9476055	1844339.05762061	1017666.12181754	1523414.90682518	1400211.60667103	1400489.31156871	1235498.57071401	1115685.14940538
P40232	42522.4887144387	0	0	0	42989.5917961947	0	0	0	0	0	0	0	0	0	0	0	0	0	43964.5533673056	0	0	0	0	0	0	0	0	0	0	0	38630.1875898987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45129.9548333789	57057.764860541	0	39020.9873283618	29067.6436173751	0	36372.69005883	43856.2559708149	47416.045626291	0	42827.1796337211
P40233	237421.324892601	365220.64993854	183608.920430309	96095.4993931328	314906.609838084	197792.201896543	141130.509763446	258539.005711932	25563.2681182246	0	65397.171242846	216861.395097166	0	0	51173.2981885524	46066.953991005	172733.182563493	110119.078005811	150577.996523705	223784.626430892	101118.978907476	37780.0390047627	50398.5200769157	94967.027951686	252764.015433186	165425.170894354	145090.45568725	300276.968088103	142867.394071932	89698.6619160181	108006.629693522	93657.7017428705	149605.87887204	55111.4282712191	27863.2163131206	74150.4251000628	30009.2836748765	25524.5497650724	122104.315901454	0	0	242720.273219138	201951.002545939	0	37560.7320611074	185599.211361087	73143.378004865	0	66928.3885399832	191717.196634784	88603.9496062764	0	175034.549944345	129952.00793569	35118.6749198045	110334.317864467	50469.5983062032	0	0	77293.9367321785
P40235	95498.7227282812	0	46657.8247647084	32994.528791528	69090.2620416241	0	0	62835.3212051184	0	0	0	0	0	0	0	0	33382.6891003104	0	21651.7630462387	16580.7039200758	0	0	20667.2960132892	21371.6608470977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37756.196370023	53691.7509872601	0	0	29908.9365450322	44549.0377990193	0	34834.0150925131	0	0	0	38053.0373301797	0	42942.415906465	18115.4225791934
P40237	0	0	0	0	16739.1552411656	0	0	0	0	0	0	0	0	0	0	0	13268.5276773592	0	0	13629.2169360918	0	0	0	0	0	15801.9286739088	0	0	0	0	0	0	0	0	0	0	0	0	24133.0954784004	0	0	25723.2694174232	33436.0681089618	0	0	0	0	0	0	17336.1767376656	0	0	15880.612570482	20204.0742356055	0	0	0	0	0	0
P40238	43552.6496002062	42429.2974627458	85833.0704203995	0	76936.188621676	0	52809.0490949765	22444.0333631046	20762.0662339363	0	0	0	0	0	0	0	82767.0607255794	0	125676.873032346	34776.1054274412	53376.7270767778	21537.4077889683	0	26520.3957180588	45271.4632051779	0	0	41611.4019862959	0	0	0	0	0	0	0	48261.5967515184	0	0	24532.8952958301	0	0	71220.9564924532	42594.6211070047	0	0	22862.6085635784	0	0	0	19472.3811633533	0	0	47874.139096095	31094.4160792743	0	0	0	0	0	0
P40239	28048.9951787035	19269.4639269567	0	0	29532.5343630656	0	0	0	0	0	0	0	0	0	0	0	0	0	28847.3779579349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30693.4962616314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P40240	18982.6496422293	0	18363.5997418065	0	23682.2252852523	0	0	0	0	0	0	0	0	0	0	0	14204.4745695441	0	0	14924.3282872753	0	0	0	0	53644.0351718997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39794.226952819	0	0	0	0	0	0	0	0	0	0	0	36402.1795605605	0	0	0	0	0	0
P40241	45827.1015611432	0	33859.3123373423	0	31504.7167856898	27544.8235165557	116852.233992373	20368.4930667455	0	0	0	0	65299.1992261004	33841.0533488511	0	32551.7400556912	0	0	52888.421290059	0	26631.1942521425	0	0	21598.9996002432	0	0	0	0	34759.259099374	30163.3967979883	43913.694926562	0	0	0	0	0	0	0	0	0	0	0	0	0	91643.9039469197	50518.6980511835	46631.9550541406	31400.0748391014	101745.361598622	0	52725.6831312132	0	27299.4936282636	0	36421.9648655822	136309.461859873	63805.6770207263	113030.017465063	145313.714198793	48819.0691147941
P40242	189532.960317799	151738.47489504	205735.965581433	0	158698.238579571	99025.7570319322	159708.321080158	49009.3225829867	69528.1692693589	62030.3533132117	0	77073.2192800234	0	0	0	50230.4256524923	149319.555586089	12049.1238542341	218247.156605931	104103.964251543	197197.671297416	99396.9526602775	127288.343460961	46289.6374213699	79322.0583238605	47303.1234165688	0	83312.0283671224	109666.366731272	102288.903054968	0	0	0	0	20352.3153812365	143205.702410798	0	0	49646.5308174479	0	0	68261.1384599311	61970.4339301304	0	42976.606870403	148205.985288968	62360.4523607879	0	0	179261.236211737	128550.12717228	0	65727.2405360135	60524.9542037652	0	59537.2724177613	55489.6318404488	73701.9168033527	0	40559.0275811054
P40243	213782.442074282	80160.8040881414	185494.465477261	0	190625.604270438	56359.6991228719	209413.492584666	58773.9722409949	61291.5031994697	86884.8177748373	47901.426205379	55118.7148878153	0	0	0	28036.7049145023	151585.88792055	17579.9177632741	274547.484440779	89923.6683107697	163009.030139621	156148.96449464	198673.307480556	55199.296169691	33553.9711340154	24915.8865801445	47968.1582903191	95062.24511174	136961.397807963	116901.525809586	66038.7171693581	0	0	0	0	79777.7622170873	0	0	0	0	0	0	13023.9850088894	0	62407.6700422055	135696.683928945	76710.9145778327	15184.5143686369	76809.5557092647	161987.280733254	158924.155552796	69528.3531122797	127715.998095006	41914.1636750473	28832.3934799105	180076.932418512	108215.594483892	140377.602814195	83049.6373957846	22510.1671072742
