Bin	X932	X933	X934	X935	X937	X938	X939	X940	X941	X942	X943	X944	X945	X946	X947	X948	X949	X950	X951	X952	X953	X954	X955	X956	X957	X958	X959	X960	X961	X962	X963	X964	X965	X966	X967	X968	X969	X970	X971	X972	X973	X974	X975	X976	X978	X979	X980	X981	X982	X983	X984	X985	X986	X987	X988	X989	X990	X991	X992	X993
MEGAHIT-MetaBAT2-S990.131	3336317.2826961987	5494104.530511975	5011631.519276315	1513505.112160838	1598641.7958860346	467614.887688441	6499133.144300823	3536911.9323887434	4612338.632344038	3034599.3308933545	3680928.8804554604	5589879.831375629	3224217.3970012106	1425632.5207276866	1057144.0255750117	1838763.104528427	2545320.7345901504	5190782.046265575	2869257.4873626456	980881.3179165941	7662326.741508784	10782488.437189419	4497747.653612456	1287500.251340412	1017612.9859125477	919095.0945477241	1480746.4727958755	3635959.3953851643	6120104.661193506	21627580.77485758	2610611.1109455773	990493.5706792852	394027.9300858842	671270.2098468058	8833481.456307575	11946812.176109426	2776365.3505541747	2982909.4064560016	856163.7833686509	896472.6861678334	480894.53862995555	653709.3660360777	498961.084949226	458472.7383748896	1432234.5214266898	1749684.5139414517	2114083.453258246	1084304.2024889232	1955003.0461929734	587998.6404580979	4096110.850060497	578041.8939091264	1073481.7489656368	953366.7486123525	4709028.185629965	1727156.749874399	4565082.592254734	11571163.885760892	5428087.416040738	1751401.1904668943
MEGAHIT-MetaBAT2-S990.160	307899.9419730429	269315.8904305747	174019.3299431301	368717.1017347946	407004.7533305308	436826.05729281984	770477.53351131815	405314.96278228745	794729.1871110357	572709.1026609502	259586.62526450495	314597.2781851648	620948.908637074	348404.1535987816	469845.28947706905	197873.29811864276	154131.46398084518	309946.68470969214	176734.09803691748	279438.3576147673	203817.1735939883	469312.8425346518	287980.11383070203	136467.56563854046	128849.75068207791	395453.14428631717	392556.9293299289	206197.30278270395	302086.22055799875	1082150.70540762	743691.9784039814	822957.0225870489	211887.30022258608	320563.2157228625	189881.839994109	159256.00654461514	3167991.4208005196	313680.78353557596	230211.11155953945	184438.0980477549	48091.09167951104	172609.49859001482	136494.65317188165	102282.68250632471	585901.143728428	279301.35203056585	328996.1797876934	348834.36809648445	789719.2364427091	434751.85698099877	335977.19674505084	397656.2267873429	407752.2473856353	207907.37691788352	392387.2943030021	347590.3958192024	708487.7226596934	329026.9818858463	321964.06793755386	428848.75462778076
MEGAHIT-MetaBAT2-S990.184	168968.1599988297	167493.05899942893	173055.49227246203	62835.77810773797	216843.10300699773	236980.0958790297	246273.67498368447	107152.83027854848	354108.06189444795	350842.4826730663	96286.41166290313	129504.89900160034	276956.267380447	89317.61868107838	464010.01725978	170356.03764413085	150401.02381982168	501487.1181197674	135187.0779609329	111939.04050844317	152631.173827215	58403.1415405576	256173.322833088	132471.93746936272	109916.04437813873	60719.85317084911	63947.8259148746	97348.39091126055	205225.34197357978	147707.8797660597	191952.42475204603	144243.7462609402	37605.734886502745	72854.32514130088	50611.15232069672	11035.67895405735	71204.96531885565	459245.11756952084	275949.48854880466	89856.7368189159	32816.0139237281	138310.37439222576	355075.6196926312	0	237671.64491455667	254403.65159667312	142895.1610540207	177298.8298717089	333637.40470008657	213078.4359651158	294237.6933169736	258319.99708974568	145934.29599065686	154678.7656534055	266892.9863794205	284237.00861736236	1238590.182926922	289883.94266944536	239978.69002125127	1176648.0923816003
MEGAHIT-MetaBAT2-S992.120	0	0	0	0	0	54513.80463031221	0	0	0	0	0	0	0	45267.9021396988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54462.406041470145	53157.38231763034	0
MEGAHIT-MetaBAT2-S992.171	534507.009683672	1086148.500912007	760853.0085767936	4561928.795523189	422135.0008645261	671796.1915231255	1572830.2340420426	1570285.6750648448	2424554.051362837	2068165.8884401338	2615731.2801055727	4704052.563862663	4393728.221305033	1397760.124109082	5134177.049584373	647435.7009707348	515374.4367457137	1883917.4209832144	514107.2724899218	1930081.2575373042	1413890.4299980602	6372252.301659343	3138323.302729863	851831.2570493292	147701.5970392663	1697478.6964814984	1823134.1642919255	316293.227328541	990393.1277191676	6878272.453738237	3817720.3098850762	2540648.702354302	988326.2089188764	2535888.7793948846	2305776.121866444	1471911.9451555838	3411321.209385148	8101170.918801963	1788406.8452505155	6053925.454262869	1108722.1055615987	321295.7318675185	493806.1238616848	737382.3455048883	3405004.0625704485	1076180.1475685774	2359026.5883620335	2588867.0365332244	1781914.134561227	768344.7215382612	991386.9894806436	1621761.1186125122	2233383.5286410325	569308.8972953096	9776317.573959626	1638605.800314416	2414688.1399767785	1314129.8334377923	6536127.920844545	3967143.9482888025
MEGAHIT-MetaBAT2-S993.109	2536090.3728947337	5215126.636369078	6016123.136803608	3219165.177993351	10673915.40077262	4463502.653705708	5931484.751499659	3973321.5890101497	5899741.549970067	5294805.205224719	4242058.641722911	2909833.927089298	3187442.1696280455	1205407.2787770114	3795252.4614951857	5819099.529192521	6247527.287981378	3483581.963601268	3681468.832742926	5124787.603970415	2919085.08323574	1466673.9793507135	3532180.4424038013	5892903.42279515	4755565.885799476	3004649.2025680533	2995674.579103768	2671611.063483862	3316047.9707685765	2834122.4923353707	4633869.259980889	2662166.20255045	1848402.1061690412	2622127.5912171733	2530713.2450687797	1302453.6090833591	2724737.8076131134	1911199.1299298368	4858491.284665422	1715610.611527058	220557.36915108986	5318382.702821792	6266123.542228182	1515425.4140240443	5064082.7515498055	3492849.9275834276	4667341.2101775	5349054.152552145	5714087.981282945	7105015.32357618	12238266.851850832	4903409.695829547	7484602.15945153	5542697.976817804	1863102.7569790853	3392545.033567307	7633928.494149996	8467497.839776197	3428694.458909051	10050237.220652115
MEGAHIT-MetaBAT2-S993.160	175193.9995963948	214471.915040239	511518.11171031103	8157629.081703935	408946.73906584264	564537.5567582303	1976620.7551459624	1427080.7846193651	3406764.691149684	5218698.094101321	5106809.237170745	1679220.6923773275	6314581.369532594	2798697.692831571	10429865.013182597	899274.8213564127	1635213.199761247	3352046.0942643816	421078.4578521006	1791729.7513319706	539375.681358773	2266297.887934272	1320391.2929104078	955895.4339633352	45534.695307823	905919.5611688243	1402602.5530902455	172509.79684113298	2309220.763206894	1357012.297887808	3431277.9645243594	4269097.917606985	852211.5857538955	1755859.3356242124	874532.1764227381	210067.58807244393	3993619.1868040874	5013797.8366125105	2173179.9343511458	1049782.8309948223	387497.2751062611	438173.60048067453	844711.3679261183	501421.24001987505	3201498.562071501	1247082.881982426	1556906.3750026694	3360794.4278804343	1724495.8156456372	893286.2112192183	883651.3046903582	3314701.223660908	1225451.69002525	1521563.3049964777	2143584.885475385	1115035.0462804628	1632569.2575397543	848460.5520629089	1860416.196294269	4876877.10888564
MEGAHIT-MetaBAT2-S993.96	1359216.9524066919	4892177.529426973	2801854.1966341604	2731711.0318292533	2285311.23545964	3358144.340500007	4519003.389043315	6889615.210915077	3171056.0076988135	3756929.442710407	2705981.466570922	3518045.3838221678	2149542.458164027	1696237.5570533525	2032615.5240449056	8743877.772506429	11516842.68173573	4564934.466380226	3228850.435634132	3324867.3251006445	3760155.712564308	1154796.620959684	7247589.330237157	6365193.799678554	3285889.124738976	3597365.4884882434	3181061.807728994	1015042.7861382458	3605086.663424835	1615950.7455073504	3980258.6237181653	1410562.6298728688	1156718.3439408892	4399442.686444014	1505832.5637620068	1088564.8805664808	1790948.519287373	1532018.1767214541	3288581.741289277	912682.0743946986	570110.6391628721	1557082.346830615	6789311.927281399	1525822.1838679302	6124180.335245953	2861856.7208003304	5492796.596725395	3502114.1533207125	7367741.657629186	9653870.687118685	3928141.168364526	2745679.4195692386	4522837.427207974	3259445.9650072055	3498940.1307130074	1732415.9706924513	5118543.514476521	3144883.3949003164	3710758.760991883	13926320.71151605
group10_bins.111	62260.82664082766	46937.786270013945	55939.735368124166	151954.62875148244	82433.3352268149	111602.03213907708	0	69407.1861469194	135932.49321435392	57318.12826388034	84366.31589862859	124752.63621708714	57219.77146450561	39054.92158392769	124797.23345704834	28815.092856107316	280357.8218675536	56207.217741389584	55784.40770191609	394645.25431994756	26626.547149956255	0	37241.57788834659	86659.08766627726	65488.92622780307	31550.48339311923	67370.95202675389	32909.38124028311	415339.35712510906	0	36728.72261393787	27609.30104915479	0	66440.4721243649	0	22111.41451927735	0	35171.57887842222	45636.77069301572	0	82903.18673073528	23993.514342165472	48623.14899128982	0	83972.5998864012	66422.6359530308	82327.23787790963	166820.05460533273	71230.64732238813	108133.60913418714	55352.478891830615	65120.47405532609	62433.483816791435	89473.66163307386	18028.68074322187	22122.028612818158	140077.03832528883	30198.450168612086	66063.14974898964	98447.97149452771
group10_bins.149	375224.6460269677	611816.527063684	504027.59694441286	636872.4526059848	330281.63769515755	199333.29296258712	824752.9828207368	242393.2851999931	421944.7033197037	350833.90083672485	118868.35643549362	788675.7613797234	540916.0937014171	168600.05915496388	517729.0343135489	828362.5217106675	672881.8593970314	155368.18765349663	826253.4231773639	564812.9441336878	996156.1710390009	359380.2536051203	430483.3793783279	32232.569375616833	119308.26677460855	551239.5677067232	1068570.1897270686	438179.92442878085	472480.7608208136	347046.7706731125	996153.186134291	1069959.1388199737	606942.2387528507	226471.6372589612	150140.8848814789	272496.5889060834	790932.5529595336	418044.1974411743	515822.3486600238	326812.67881362507	77746.10877536728	344529.684870371	373285.3722487046	120653.70841131406	504661.2463806665	281712.2357251777	314620.953208124	1060285.4973089185	206430.9940845947	181573.7735654555	331580.90970710636	645931.5244372976	518425.48506525485	322307.7624966303	602351.9626318528	414204.7766119912	254574.12687241205	345876.69369336887	624901.3889656991	301942.373585356
group10_bins.221	52131.698246804306	93952.27132679836	81105.28828138858	173534.41435321225	70004.77190375664	31502.488506798807	551147.3643639864	82294.03173052189	375480.29504621867	181264.60006306905	116198.81875746371	185517.97784013138	307366.63851463527	39114.29352451685	153487.30895951393	102998.4752366984	56503.0926297434	48332.24905830976	49216.02871083131	105934.80943103539	119852.79415235655	218274.48074164448	142117.45364486883	0	66049.2734766884	82108.91753005303	84577.95267480686	76409.16310719031	150734.49423445656	227900.85332566733	499136.2383016177	163175.0233115938	0	77743.77514054024	240576.29823330673	42374.416332025736	607555.922571303	221838.87797170653	78902.07613020015	139631.95007135556	64853.621628831796	49734.801578529296	0	0	109400.82996366722	92304.85662731147	17587.19955301639	81801.32348227009	82207.10535649065	104096.48080623103	109956.09275144259	113332.67737307413	117546.85997601034	50374.87178546048	374308.2658035686	69956.12246086262	120206.25592028155	385573.61455313256	191868.9536046218	98150.51770328457
group10_bins.232	108207.43986094231	95143.96780232977	246947.53839530863	543961.2877712544	164933.8232352369	180485.69411675495	324019.8105458162	164862.09323479029	632653.9791871867	575934.6195432174	366500.9888489406	306177.46138135827	606261.7032841721	342582.7869708464	345191.13560122775	126401.00521120669	194292.22892692656	371349.1655510484	83202.61653127849	191471.26638296095	88079.44554580786	274383.6963189095	460877.83218463353	111515.15999473652	67724.31471439646	120916.89166923112	225615.27747517018	62747.72738972386	184985.04180099454	270051.19046574883	564416.1006406405	139404.62259549074	50434.72659318017	72226.16722746406	110502.28227140788	0	209399.93434574397	219913.2937112019	54986.60020468265	130089.18153767588	662649.6648581179	0	224405.31758166844	0	542363.6020650612	303627.4441356253	455705.46988221834	293925.6054831163	313501.7250517854	181035.9330018547	244109.0865201921	298784.99981085525	242421.21288199315	160507.7186529084	287328.34622183675	248008.47079648636	514908.3869727128	321794.10469026444	289485.00515969435	490343.2903135277
group10_bins.307	129256.76557087191	271757.3665908578	134042.3808440373	112498.80126241621	172479.74466852535	151706.4142039466	209222.45750681477	120213.10081727226	169792.87724151596	188814.02473475126	167988.35571067006	234903.57379800468	131694.3228695285	103414.92373238971	177186.86179772601	310974.4508551454	154952.29688798802	245123.27761962987	156352.82103731236	216066.45187401905	194766.284197427	296427.2542279809	224619.13689719114	174098.5625460701	227851.99193024845	210872.40455053106	167741.1262960807	197368.11963090367	165750.3537890865	297723.29066791455	165400.0339971707	300018.6399727872	160876.78724768633	142434.7961542388	183934.27861004803	200093.4065296123	136519.39480376127	153519.38036037752	239681.65595710298	155578.16930275838	0	225904.18899210755	354927.0391629884	100942.1325335305	141294.43334087584	78628.35600114857	232091.86588998092	135031.8550708239	92845.70928600496	228745.72393617005	151009.49821208933	129699.03204883085	316990.06319994986	259824.44513382146	185180.87381188493	87772.65904468355	532609.5866924127	112190.04761914744	181721.40303097348	183026.31657649885
